#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RIK, _2MASS, EWLi, e_EWLi, EWHa, e_EWHa, SpT, AV, D, _2M, Simbad, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, string, float, float, float, float, string, float, float, string, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RIK,_2MASS,EWLi,e_EWLi,EWHa,e_EWHa,SpT,AV,D,_2M,Simbad,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d_,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
98,b'J16093969-2200466',0.509999990463257,0.0299999993294477,-3,0.0799999982118607,b'M0.5',0.699999988079071,0,b'2M',b'Simbad',242.415416666667,-22.0129444444444,49033044,242.41541,-22.01295,-8.7448,-25.4447,11.741,STAR,2mass,0.029917878892096,20180610,,,340-078891,16093969-2200466,,J160939.69-220046.8,6242916349795505536,11479250,,tmgaia,2.24116,2.24116,hsoy,NaN,NaN,,352.188054,21.367061,244.572882,-0.975679,15.579,0.126,14.193,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3,0.023,9.593,0.023,9.301,0.019,AAA-222-111-000-0-0,26.2,9.248,0.023,9.146,0.02,9.04,0.035,8.434,0.398,12.7588,0.000494542,0.017,gaiaj,,3404,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.305124,NaN,0,NaN,,,NaN
147,b'J16153311-2707587',0.579999983310699,0.0299999993294477,-2.54999995231628,0.0599999986588955,b'M0.5',0.600000023841858,0,b'2M',b'Simbad',243.887958333333,-27.133,68645089,243.887955,-27.132992,-16.4402,-23.1845,12.104,STAR,2mass,0.0307162764356506,20180610,,,315-087040,16153311-2707587,,J161533.09-270759.0,6042393019759916544,13668539,,tmgaia,2.29067,2.29067,hsoy,NaN,NaN,,349.235583,16.869298,246.815866,-5.77106,15.558,0.078,14.011,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.705,0.022,9.96,0.022,9.759,0.019,AAA-222-111-000-0-0,16,9.638,0.023,9.565,0.02,9.608,0.052,8.226,NaN,13.0961,0.000580975,0.017,gaiaj,,3600,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.690712,NaN,0,NaN,,,NaN
16,b'J15554141-2043150',0.639999985694885,0.00999999977648258,-6.09999990463257,0.0399999991059303,b'M1.0',0.600000023841858,0,b'2M',b'Simbad',238.922541666667,-20.7208611111111,220604270,238.922538,-20.720869,-13.3148,-20.6413,12.179,STAR,2mass,0.030967526995436,20180610,,,347-075973,15554141-2043150,,J155541.39-204315.3,6246821918176768128,11449299,,tmgaia,2.29376,2.29375,hsoy,NaN,NaN,,350.727099,24.598286,241.130582,-0.342185,16.249,0.018,14.75,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.498,0.022,9.744,0.024,9.453,0.019,AAA-222-111-000-0-0,33.9,9.374,0.024,9.237,0.02,9.175,0.036,8.131,NaN,13.3369,0.000652544,0.017,gaiaj,,3308,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.273675,NaN,0,NaN,,,NaN
184,b'J16200686-2247320',0.519999980926514,0.0399999991059303,-8.63000011444092,0.209999993443489,b'M4.5',0.899999976158142,0,b'2M',b'Simbad',245.028583333333,-22.79225,49973180,245.028587,-22.792242,-11.012,-18.9303,13.682,STAR,2mass,0.0312655008120294,20180610,,,,16200686-2247320,,J162006.85-224732.2,6050487452565628416,,,tmgaia,2.13768,2.13776,hsoy,NaN,NaN,,353.321368,19.06206,247.08878,-1.317251,18.948,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.767,0.023,11.071,0.022,10.787,0.023,AAA-222-111-000-0-0,17,10.593,0.024,10.387,0.021,10.441,0.095,8.498,NaN,14.9679,0.0015069,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.208386,NaN,0,NaN,,,NaN
171,b'J16175501-2711303',0.46000000834465,0.0199999995529652,-2.95000004768372,0.0399999991059303,b'M1.5',0.200000002980232,0,b'2M',b'Simbad',244.47925,-27.1917777777778,98373672,244.47924,-27.191777,-12.5023,-24.9432,12.191,STAR,2mass,0.0321435358489495,20180610,,,315-087200,16175501-2711303,,J161755.01-271130.6,6042334470765664128,14542852,,tmgaia,2.29253,2.29125,hsoy,NaN,NaN,,349.569148,16.447292,247.346817,-5.737356,15.744,0.063,14.228,0.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.799,0.027,10.08,0.022,9.901,0.024,AAA-222-111-000-0-0,14.5,9.749,0.022,9.7,0.021,9.298,0.039,7.713,0.2,13.1776,0.000604178,0.018,gaiaj,,3574,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,1.12981,NaN,0,NaN,,,NaN
143,b'J16151239-2318453',0.300000011920929,0.0500000007450581,-1.14999997615814,0.109999999403954,b'K6.0',0,0,b'2M',b'Simbad',243.801666666667,-23.3125833333333,49584111,243.801659,-23.312589,-8.50248,-24.9162,12.018,STAR,2mass,0.032536384811678,20180610,,,334-080928,16151239-2318453,,J161512.39-231845.5,6050388908834183168,11488414,,tmgaia,2.28888,2.28888,hsoy,NaN,NaN,,352.107712,19.545066,246.065609,-2.023863,15.612,0.08,13.942,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.667,0.027,9.91,0.026,9.699,0.023,AAA-222-111-000-0-0,6.5,9.616,0.023,9.595,0.02,9.523,0.051,8.215,NaN,12.9794,0.000549354,0.018,gaiaj,,3603,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.245796,NaN,0,NaN,,,NaN
1,b'J15390696-2646320',0.46000000834465,0.0199999995529652,-1.22000002861023,0.0299999993294477,b'M0.5',0.200000002980232,0,b'2M',b'Simbad',234.779,-26.7755833333333,147816310,234.778993,-26.77559,-37.8724,-43.3494,10.76,STAR,2mass,0.0328962018499632,20180610,,,317-079906,15390696-2646320,,J153906.93-264632.5,6234561710691214336,13638029,,tmgaia,2.28867,2.28866,hsoy,NaN,NaN,,343.21041,22.69349,238.745084,-7.077298,13.954,0.047,12.583,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.529,0.023,8.873,0.042,8.668,0.019,AAA-212-111-000-0-0,16.5,8.599,0.024,8.565,0.02,8.44,0.024,7.514,0.15,11.6464,0.000345996,0.018,gaiaj,,3730,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.277267,NaN,0,NaN,,,NaN
57,b'J16012233-1937222',0.449999988079071,0.0199999995529652,-2.58999991416931,0.0299999993294477,b'M1.5',0.699999988079071,0,b'2M',b'Simbad',240.343083333333,-19.6228611111111,12782249,240.343077,-19.622854,-14.9989,-24.4448,12.134,STAR,2mass,0.0334151519809645,20180610,,,352-076212,16012233-1937222,,J160122.33-193722.5,6247193484388825216,8820999,,tmgaia,2.1446,2.14375,hsoy,NaN,NaN,,352.615088,24.418151,242.215965,1.001527,16.12,0.028,14.649,0.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.594,0.026,9.794,0.022,9.56,0.021,AAA-222-111-000-0-0,26.3,9.435,0.023,9.345,0.02,9.235,0.04,8.962,0.535,13.211,0.00061401,0.018,gaiaj,,3355,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.220708,NaN,0,NaN,,,NaN
109,b'J16111687-2639331',0.600000023841858,0.0500000007450581,-5.84999990463257,0.200000002980232,b'M5.0',0.5,0,b'2M',b'Simbad',242.820291666667,-26.6591944444444,286072827,242.8203,-26.6592,-11.7058,-27.4139,14.072,STAR,2mass,0.0334486983230125,20180610,,,,16111687-2639331,,J161116.85-263933.5,6042654497368336768,,,tmgaia,2.12729,2.12728,hsoy,NaN,NaN,,348.899903,17.883425,245.789259,-5.475623,18.972,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.283,0.026,11.632,0.02,11.42,0.026,AAA-222-111-000-0-0,12.5,11.188,0.023,10.968,0.021,10.722,0.105,8.546,0.438,15.291,0.00180914,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.312324,NaN,0,NaN,,,NaN
93,b'J16092969-2200579',0.589999973773956,0.0199999995529652,-3.33999991416931,0.0299999993294477,b'M1.5',0.699999988079071,0,b'2M',b'Simbad',242.37375,-22.0161111111111,48965245,242.37374,-22.016113,-8.39084,-25.492,12.132,STAR,2mass,0.0340605189175445,20180610,,,340-078871,16092969-2200579,,J160929.69-220058.1,6242917861625219584,11478977,,tmgaia,2.24116,2.24115,hsoy,NaN,NaN,,352.157104,21.392981,244.53549,-0.98591,16.13,-0.039,14.746,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.586,0.026,9.789,0.023,9.571,0.019,AAA-222-111-000-0-0,19.6,9.437,0.023,9.354,0.019,9.196,0.036,8.122,NaN,13.2115,0.00061416,0.018,gaiaj,,3335,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.314146,NaN,0,NaN,,,NaN
255,b'J16350625-2025282',0.610000014305115,0.0399999991059303,-11.4499998092651,0.140000000596046,b'M4.5',0.600000023841858,0,b'2M',b'Simbad',248.776083333333,-20.4245277777778,73217080,248.776074,-20.424532,-3.61012,-30.6291,12.355,STAR,2mass,0.034964446391928,20180610,,,348-083236,16350625-2025282,,J163506.25-202528.4,4130947855086661376,11515476,,tmgaia,2.35311,2.35309,hsoy,NaN,NaN,,357.607229,17.954846,250.160799,1.564898,16.989,0.214,15.845,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.564,0.026,9.868,0.024,9.549,0.027,AAA-222-111-000-0-0,20.7,9.436,0.022,9.239,0.02,9.199,0.047,8.451,NaN,13.5751,0.000732941,0.018,gaiaj,,2943,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.44656,NaN,0,NaN,,,NaN
228,b'J16255541-2721242',0.730000019073486,0.0399999991059303,-8.90999984741211,0.230000004172325,b'M5.0',0.100000001490116,0,b'2M',b'Simbad',246.480875,-27.35675,98730516,246.480874,-27.35676,-10.8836,-26.8262,12.661,STAR,2mass,0.036141710967946,20180610,,,314-085952,16255541-2721242,,J162555.40-272124.5,6045175162134446848,14550104,,tmgaia,2.25522,2.25517,hsoy,NaN,NaN,,350.697081,15.028214,249.137379,-5.604924,17.386,NaN,16.051,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.857,0.021,10.274,0.025,9.975,0.023,AAA-222-111-000-0-0,10.6,9.826,0.022,9.589,0.02,9.406,0.045,8.309,0.364,13.8872,0.000855467,0.017,gaiaj,,3172,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
203,b'J16220894-2140372',0.389999985694885,0.0299999993294477,-4.48000001907349,0.0599999986588955,b'M3.5',0.5,0,b'2M',b'Simbad',245.53725,-21.677,50173902,245.537249,-21.67701,-13.0206,-22.1238,13.3,STAR,2mass,0.0361551071858524,20180610,,,342-079851,16220894-2140372,,J162208.93-214037.3,6052113217946654336,11497416,,tmgaia,2.14069,2.13781,hsoy,NaN,NaN,,354.535497,19.451496,247.367571,-0.139239,17.365,NaN,16.463,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.551,0.023,10.849,0.023,10.597,0.021,AAA-222-111-000-0-0,21.5,10.487,0.023,10.334,0.022,10.346,0.087,8.372,NaN,14.4972,0.00116908,0.017,gaiaj,,3203,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.326343,NaN,0,NaN,,,NaN
163,b'J16171649-2327570',0.610000014305115,0.0199999995529652,-8.59000015258789,0.0500000007450581,b'M3.5',0.600000023841858,0,b'2M',b'Simbad',244.31875,-23.4658611111111,49745515,244.318739,-23.46586,-15.3296,-27.095,12.992,STAR,2mass,0.0365445517369079,20180610,,,333-084228,16171649-2327570,,J161716.48-232757.3,6050344997089688448,11491938,,tmgaia,2.14226,2.13796,hsoy,NaN,NaN,,352.329347,19.092316,246.559956,-2.092162,17.277,NaN,15.749,0.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.241,0.029,10.485,0.024,10.241,0.021,AAA-222-111-000-0-0,13.8,10.083,0.023,9.885,0.02,9.791,0.065,9.032,NaN,14.1902,0.000997046,0.018,gaiaj,,3265,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.305577,NaN,0,NaN,,,NaN
239,b'J16271273-2504017',0.529999971389771,0.0199999995529652,-9.14000034332275,0.119999997317791,b'M1.0',0.899999976158142,1,b'2M',b'Simbad',246.803083333333,-25.0671666666667,175629957,246.803074,-25.067161,-3.35574,-27.1466,12.186,STAR,2mass,0.0366396766567345,20180610,,,325-084830,16271273-2504017,,J162712.72-250401.9,6049044996387646592,13673200,,tmgaia,2.25436,2.25435,hsoy,NaN,NaN,,352.670801,16.337834,249.060338,-3.298432,16.426,0.189,15.68,0.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.553,0.023,9.757,0.024,9.382,0.021,AAA-222-111-000-0-0,10.9,8.982,0.024,8.637,0.019,7.254,0.019,5.483,0.041,13.3172,0.000646336,0.017,gaiaj,,2943,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,1.04845,NaN,0,NaN,,,NaN
28,b'J15572391-2051453',0.600000023841858,0.0199999995529652,-5.05999994277954,0.0500000007450581,b'M2.5',0.699999988079071,0,b'2M',b'Simbad',239.349666666667,-20.8626111111111,280160269,239.349665,-20.862601,-11.7784,-28.7141,12.424,STAR,2mass,0.0368292577353816,20180610,,,346-077985,15572391-2051453,,J155723.90-205145.5,6246710008508712832,11452803,,tmgaia,2.21999,2.21998,hsoy,NaN,NaN,,350.927589,24.215919,241.550422,-0.39945,16.617,0.056,15.232,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.822,0.027,10.014,0.022,9.8,0.023,AAA-222-111-000-0-0,28,9.583,0.022,9.467,0.02,9.383,0.04,8.283,NaN,13.5362,0.000719112,0.018,gaiaj,,3280,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.237763,NaN,0,NaN,,,NaN
92,b'J16092063-2222057',0.560000002384186,0.0799999982118607,-16.4899997711182,0.389999985694885,b'M5.5',0.800000011920929,0,b'2M',b'Simbad',242.335958333333,-22.36825,48965702,242.335969,-22.368253,-8.49492,-18.2011,12.557,STAR,2mass,0.0371166783362247,20180610,,,339-076542,16092063-2222057,,J160920.62-222205.9,6242855739217352320,11478706,,tmgaia,2.25106,2.24191,hsoy,NaN,NaN,,351.85684,21.176306,244.566132,-1.338454,17.052,-0.092,16.224,0.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.498,0.028,9.842,0.027,9.499,0.021,AAA-222-111-000-0-0,10,9.286,0.023,8.998,0.021,8.942,0.033,8.056,NaN,13.9186,0.000868999,0.018,gaiaj,,2845,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.263488,NaN,0,NaN,,,NaN
68,b'J16031491-2234454',0.479999989271164,0.0500000007450581,-15.5,9.0600004196167,b'M4.5',0.300000011920929,0,b'2M',b'Simbad',240.812125,-22.5793055555556,9795755,240.812134,-22.579312,-10.8284,-28.3361,13.692,STAR,2mass,0.0378581205333895,20180610,,,338-079742,16031491-2234454,,J160314.89-223445.9,6243178205361624576,11466091,,tmgaia,2.05053,2.05051,hsoy,NaN,NaN,,350.641397,22.042558,243.22299,-1.812409,19.03,0.162,17.278,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.674,0.023,10.999,0.025,10.702,0.022,AAA-222-111-000-0-0,11.6,10.53,0.022,10.288,0.018,10.107,0.068,8.579,NaN,15.0318,0.00156136,0.017,gaiaj,,2879,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.194645,NaN,0,NaN,,,NaN
81,b'J16064794-1841437',0.490000009536743,0.0199999995529652,-0.920000016689301,0.0399999991059303,b'M0.0',0.300000011920929,1,b'2M',b'Simbad',241.69975,-18.6955,161828768,241.69976,-18.695505,-9.60617,-17.2373,11.046,STAR,2mass,0.0385595961395542,20180610,,,357-075720,16064794-1841437,1237674654766072065,J160647.93-184144.1,6248832409549141248,8829179,,tmgaia,2.14658,2.14657,hsoy,NaN,NaN,,354.31972,24.122401,243.295093,2.158534,13.893,0.044,12.65,0.069,15.8757,0.00730852,13.5067,0.00236647,12.0796,0.001216,11.5108,0.000465008,12.7426,0.011644,9.886,0.022,9.184,0.026,8.979,0.028,AAA-222-111-000-0-0,14.8,8.798,0.023,8.754,0.02,8.103,0.022,3.927,0.022,11.8851,0.000345996,0.017,gaiaj,,3838,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.234047,NaN,0,NaN,,,NaN
79,b'J16053815-2039469',0.589999973773956,0.0199999995529652,-1.0900000333786,0.0299999993294477,b'M0.0',0.300000011920929,0,b'2M',b'Simbad',241.409,-20.6630555555556,48668628,241.40899,-20.66305,-10.8556,-23.0649,10.903,STAR,2mass,0.0391742805993853,20180610,,,347-076975,16053815-2039469,,J160538.14-203947.1,6244019537915574400,11471183,,tmgaia,2.14375,2.14372,hsoy,NaN,NaN,,352.549961,22.975983,243.399195,0.174761,13.92,0.068,12.676,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.682,0.024,8.962,0.036,8.778,0.019,AAA-212-111-000-0-0,27.9,8.622,0.024,8.6,0.02,8.495,0.026,8.43,0.404,11.7828,0.000345996,0.018,gaiaj,,3737,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.29362,NaN,0,NaN,,,NaN
108,b'J16111395-2019188',0.649999976158142,0.0399999991059303,-12.0799999237061,0.360000014305115,b'M3.5',0.800000011920929,0,b'2M',b'Simbad',242.808125,-20.3219166666667,49167896,242.808131,-20.321907,-10.3787,-21.2088,13.314,STAR,2mass,0.0402657007089779,20180610,,,349-078249,16111395-2019188,,J161113.94-201919.1,6243940613597226368,,,tmgaia,1.98803,1.98802,hsoy,NaN,NaN,,353.789656,22.25179,244.623465,0.753821,18.072,0.162,16.922,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.441,0.023,10.691,0.023,10.407,0.025,AAA-222-111-000-0-0,7.2,10.279,0.023,10.049,0.02,9.897,0.061,7.32,0.131,14.5786,0.00122038,0.017,gaiaj,,2893,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.32808,NaN,0,NaN,,,NaN
14,b'J15552980-2544499',0.529999971389771,0.0199999995529652,-1.78999996185303,0.0399999991059303,b'M0.5',0.899999976158142,0,b'2M',b'Simbad',238.874208333333,-25.7472222222222,77389008,238.874206,-25.747211,-10.9692,-29.3867,11.732,STAR,2mass,0.0411023719275897,20180610,,,322-080660,15552980-2544499,,J155529.80-254450.2,6235673763627233792,13648601,,tmgaia,2.29076,2.29009,hsoy,NaN,NaN,,346.900755,21.01611,242.122982,-5.270085,15.531,0.087,13.884,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.176,0.022,9.379,0.022,9.141,0.021,AAA-222-111-000-0-0,10.1,9.021,0.022,8.969,0.019,8.931,0.035,8.848,NaN,12.8179,0.00050863,0.017,gaiaj,,3444,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.67551,NaN,0,NaN,,,NaN
194,b'J16212961-2129038',0.930000007152557,0.0900000035762787,-13.9499998092651,0.469999998807907,b'M5.5',0.800000011920929,0,b'2M',b'Simbad',245.373416666667,-21.4843888888889,50096642,245.373407,-21.484396,-7.01597,-22.6238,14.158,STAR,2mass,0.0412789810506437,20180610,,,,16212961-2129038,,J162129.61-212903.9,6052132493758925312,,,tmgaia,2.1417,2.13791,hsoy,NaN,NaN,,354.581992,19.693144,247.185481,0.025552,18.772,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.143,0.027,11.512,0.023,11.225,0.021,AAA-222-111-000-0-0,15.9,11.002,0.023,10.755,0.02,10.707,0.171,8.033,NaN,15.4972,0.00204178,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.279414,NaN,0,NaN,,,NaN
204,b'J16222092-2747095',0.579999983310699,0.0199999995529652,-3.88000011444092,0.0399999991059303,b'M2.5',0.200000002980232,0,b'2M',b'Simbad',245.587208333333,-27.786,392038114,245.587199,-27.785992,-11.1825,-32.2455,12.054,STAR,2mass,0.0413891309160946,20180610,,,312-086696,16222092-2747095,,J162220.92-274709.8,6045059129301782016,12746237,,tmgaia,2.3367,2.33667,hsoy,NaN,NaN,,349.815049,15.323383,248.421668,-6.157127,15.974,0.047,14.925,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.399,0.024,9.742,0.024,9.471,0.023,AAA-222-111-000-0-0,28.6,9.296,0.023,9.158,0.021,9.112,0.047,8.657,NaN,13.198,0.00061017,0.017,gaiaj,,3276,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
25,b'J15565545-2258403',0.579999983310699,0.0399999991059303,-3.09999990463257,0.150000005960464,b'M0.5',0.100000001490116,0,b'2M',b'Simbad',239.231083333333,-22.9778888888889,12566502,239.231073,-22.977882,-10.795,-25.5233,11.818,STAR,2mass,0.0422846546837067,20180610,,,336-078484,15565545-2258403,,J155655.44-225840.5,6237360208302129408,11451832,,tmgaia,2.24018,2.24017,hsoy,NaN,NaN,,349.22016,22.789362,241.872685,-2.492949,15.378,0.05,14.143,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.411,0.023,9.664,0.026,9.432,0.023,AAA-222-111-000-0-0,31.4,9.288,0.023,9.239,0.02,9.151,0.035,8.32,NaN,12.8139,0.000507665,0.017,gaiaj,,3453,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.200016,NaN,0,NaN,,,NaN
249,b'J16323587-1612577',0.129999995231628,0.00999999977648258,0.899999976158142,0.0199999995529652,b'K4.5',2.29999995231628,0,b'2M',b'Simbad',248.149458333333,-16.2160555555556,414064175,248.14947,-16.216052,-7.69442,-7.1033,12.241,STAR,2mass,0.0423116104718769,20180610,,,369-076492,16323587-1612577,,J163235.87-161257.8,4325289799472633856,8869382,,tmgaia,2.36535,2.36534,hsoy,NaN,NaN,,0.69129,21.055969,248.953937,5.641022,16.236,0.092,14.543,0.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.724,0.021,9.822,0.023,9.559,0.021,AAA-222-111-000-0-0,15.6,9.415,0.024,9.482,0.02,9.406,0.042,8.342,NaN,13.3045,0.000642371,0.017,gaiaj,,3380,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.625665,NaN,0,NaN,,,NaN
