#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Seq, pmRA, pmDE, Bmag, Vmag, Jmag, Hmag, Ksmag, rmag, plx, Dist, RV, Vpar, Vper, Mass, M, Simbad, RAJ2000, DEJ2000, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA_, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Seq,pmRA,pmDE,Bmag,Vmag,Jmag,Hmag,Ksmag,rmag,plx,Dist,RV,Vpar,Vper,Mass,M,Simbad,RAJ2000,DEJ2000,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA_,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx_,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag_,e_Bmag,Vmag_,e_Vmag,umag,e_umag,gmag,e_gmag,rmag_,e_rmag,imag,e_imag,zmag,e_zmag,Jmag_,e_Jmag,Hmag_,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass_,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
164,121.900001525879,48.3899993896484,NaN,NaN,11.7200002670288,11.1700000762939,10.91100025177,15.6700000762939,23.2700004577637,14.8900003433228,36.8899993896484,26.4500007629395,3.74000000953674,0.200000002980232,b'M',b'Simbad',63.057356,-1.565212,63.057356,-1.565212,250131154,63.0574,-1.5652,120.17,42.35,13.5,STAR,2mass,0.164128243343192,20180610,,,443-005773,04121375-0133547,,J041213.85-013354.2,3252708647434435200,746632,,tmgaia,2,2,sblink,NaN,NaN,,193.729448,-35.588322,60.68848,-22.304637,NaN,NaN,16.67,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.72,0.024,11.17,0.022,10.911,0.024,AAA-222-111-000-0-0,43.9,10.724,0.023,10.51,0.02,10.392,0.076,8.575,NaN,14.7205,0.00131647,0.04,cdwrf,cdwrf,3046,98,5.0952,0.535839,NaN,NaN,0.18,0.04,0.147,0.044,25.2058,16.8038,DWARF,0.002512808,0.001116804,NaN,NaN,0.192519,NaN,22,0.0002210524,,,0.002594255
470,94.3600006103516,10.9799995422363,NaN,NaN,10.6199998855591,10.0329999923706,9.74899959564209,14.1870002746582,20.9200000762939,9.96000003814697,39.9700012207031,21.5100002288818,0.689999997615814,0.400000005960464,b'M',b'Simbad',69.433788,4.901844,69.433788,4.901844,269115510,69.4338,4.9018,100.07,9.82,12.173,STAR,2mass,0.164143759286839,20180610,,,475-007202,04374410+0454066,,J043744.17+045406.7,3282226789426060416,37382110,,tmgaia,2,2,sblink,NaN,NaN,,191.506254,-26.711494,68.528929,-17.01765,16.29,0.023,14.766,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.62,0.024,10.033,0.022,9.749,0.024,AAA-222-111-000-0-0,36.8,9.641,0.023,9.496,0.02,9.371,0.046,8.131,NaN,13.3166,0.000646176,0.04,cdwrf,cdwrf,3353,65,4.93726,0.400317,NaN,NaN,0.312,0.053,0.307,0.065,10.1082,5.1513,DWARF,0.01108506,0.003766079,68.86613,NaN,0.239155,NaN,26,0.115074,,,0.002478011
385,85.3099975585938,-22.0400009155273,NaN,NaN,10.3620004653931,9.79500007629395,9.49199962615967,14.0129995346069,17.6299991607666,10.4200000762939,38.7200012207031,23.6800003051758,0.860000014305115,0.509999990463257,b'M',b'Simbad',67.599833,17.499733,67.599833,17.499733,245800991,67.5998,17.4997,75.67,-35.43,11.945,STAR,2mass,0.164166764806474,20180610,,,538-009281,04302395+1729591,1237671255832658138,J043024.01+172958.7,3314140595458979968,42941057,,tmgaia,2,2,sblink,NaN,NaN,,179.26731,-20.663703,68.625679,-4.292866,16.068,0.084,14.522,0.018,17.9727,0.0121567,15.3864,0.00381997,13.933,0.00319614,15.9652,0.0135977,12.1022,0.00738422,10.362,0.024,9.795,0.027,9.492,0.022,AAA-222-111-000-0-0,13.5,9.346,0.022,9.201,0.017,9.016,0.056,7.494,NaN,13.1143,0.00058607,0.04,cdwrf,cdwrf,3328,64,5.09405,0.380014,NaN,NaN,0.174,0.029,0.137,0.025,26.006,13.003,DWARF,0.003346004,0.001115335,58.7845,NaN,0.425465,NaN,48,0.02322279,,,NaN
716,21.0100002288818,-58.5699996948242,NaN,NaN,12.4099998474121,11.8199996948242,11.5670003890991,16.1760005950928,16.2600002288818,26.5,41.6100006103516,18.1299991607666,-0.769999980926514,0.209999993443489,b'M',b'Simbad',89.095086,28.639344,89.095086,28.639344,78500326,89.0951,28.6393,26.13,-62.38,13.975,STAR,2mass,0.164460289284464,20180610,,,594-024014,05562281+2838217,,J055622.83+283821.0,3431545794238947328,,,tmmgaia,2,2,sblink,NaN,NaN,,181.461137,1.874074,89.202533,5.202514,18.564,0.161,16.4,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.41,0.02,11.82,0.022,11.567,0.018,AAA-222-111-000-0-0,19.1,11.435,0.024,11.271,0.022,11.156,0.158,9.064,NaN,15.1147,0.0016,0.059,cdwrf,cdwrf,3360,101,4.93457,0.493392,NaN,NaN,0.315,0.066,0.311,0.081,9.95013,6.25437,DWARF,0.01139391,0.004774592,NaN,NaN,NaN,NaN,234,0.1606216,,,NaN
167,138.580001831055,-5.96999979019165,NaN,NaN,12.128999710083,11.4949998855591,11.2340002059937,16.4559993743896,25.5699996948242,8.75,37.4099998474121,25.7000007629395,1.02999997138977,0.150000005960464,b'M',b'Simbad',63.208026,11.246238,63.208026,11.246238,408000559,63.208,11.2462,143.85,2.63,14.117,STAR,2mass,0.164748223111155,20180610,,,507-006567,04124992+1114462,,J041250.02+111446.4,,,,2mass,2,2,sblink,NaN,NaN,,181.642361,-27.909887,63.347709,-9.748577,NaN,NaN,17.84,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.129,0.021,11.495,0.027,11.234,0.022,AAA-222-111-000-0-0,40.1,11.038,0.024,10.844,0.022,10.704,0.108,8.676,NaN,NaN,NaN,0.059,cdwrf,cdwrf,2904,91,5.15916,0.430539,NaN,NaN,0.142,0.026,0.106,0.024,37.0204,20.3351,DWARF,0.001291986,0.0004731217,NaN,NaN,0.771672,NaN,39,0.001166337,,,0.001938208
137,118.449996948242,-20.7000007629395,8.44200038909912,7.82800006866455,6.75299978256226,6.53200006484985,6.44600009918213,NaN,21.0400009155273,4.59000015258789,36.4099998474121,27.1000003814697,0.159999996423721,1.16999995708466,b'M',b'Simbad',61.567198,15.698117,61.567198,15.698117,311151814,61.567245,15.698124,118.934,-19.6168,7.278,STAR,2mass,0.164826722665609,20180610,19148,1250-00686-1,529-007653,04061614+1541532,,J040616.21+154153.0,45367052352895360,42922883,,tmgaia,0.123371,0.0677173,tgas,21.342,0.235395,tgas,176.675904,-26.232959,62.601686,-5.077698,8.444,0.0707178,7.85,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.753,0.024,6.532,0.036,6.446,0.024,AAA-111-111-000-0-0,28.5,6.405,0.085,6.394,0.023,6.451,0.016,6.433,0.072,7.66616,0.000345996,0.018,gaiaj,tplx,5992.91,24.8336,4.40499,0.0524285,0.0749126,0.0207705,1.47449,0.124436,1.5065,0.355959,0.469941,0.118979,DWARF,2.526559,0.4264456,46.85596,0.837198,0.40609,NaN,35,0.001048819,,,NaN
193,113.779998779297,-33.939998626709,NaN,NaN,10.2469997406006,9.6540002822876,9.40999984741211,13.4670000076294,21.5699996948242,2.95000004768372,37.1399993896484,26.0900001525879,-0.28999999165535,0.449999988079071,b'M',b'Simbad',64.014953,18.859211,64.014953,18.859211,17071746,64.015,18.8592,105.56,-22.74,11.702,STAR,2mass,0.164940878616783,20180610,,,545-009136,04160357+1851330,,J041603.66+185132.7,47803948077158912,42930328,,tmgaia,2,2,sblink,NaN,NaN,,175.787044,-22.386182,65.482099,-2.395634,15.556,0.031,14.063,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.247,0.021,9.654,0.022,9.41,0.017,AAA-222-111-000-0-0,16.5,9.288,0.024,9.18,0.021,9.028,0.033,8.287,NaN,12.8001,0.000504339,0.05,cdwrf,cdwrf,3459,63,4.99195,0.227553,NaN,NaN,0.248,0.023,0.22,0.029,14.4234,4.01296,DWARF,0.007932322,0.001471318,69.49146,NaN,0.469252,NaN,37,0.08685562,,,NaN
605,56.8400001525879,-38.2200012207031,NaN,NaN,12.2049999237061,11.6300001144409,11.331000328064,16.3509998321533,15.6099996566772,19.4500007629395,40.3600006103516,20.7600002288818,-1.41999995708466,0.25,b'M',b'Simbad',74.327014,21.602344,74.327014,21.602344,68751862,74.327,21.6023,63.41,-30.79,14.031,STAR,2mass,0.165186010314279,20180610,,,,04571847+2136085,,J045718.52+213608.1,3412163946860515712,,,tmgaia,2,2,sblink,NaN,NaN,,179.946529,-13.142527,75.450626,-1.048867,18.872,0.161,17.13,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.205,0.021,11.63,0.021,11.331,0.018,AAA-222-111-000-0-0,34.9,11.168,0.023,10.988,0.022,10.621,0.095,8.894,NaN,15.1535,0.00167209,0.059,cdwrf,cdwrf,3070,97,5.08324,0.538896,NaN,NaN,0.188,0.042,0.156,0.047,23.4775,15.7349,DWARF,0.00282855,0.00126382,NaN,NaN,NaN,NaN,60,0.001817629,,,NaN
376,110.949996948242,-48.2700004577637,NaN,NaN,10.2270002365112,9.63500022888184,9.41300010681152,13.6440000534058,23.1900005340576,5.03000020980835,38.060001373291,24.7299995422363,-0.379999995231628,0.419999986886978,b'M',b'Simbad',67.40582,21.668642,67.40582,21.668642,18310027,67.4058,21.6686,112.15,-47.46,11.651,STAR,2mass,0.165344099164796,20180610,,,559-009833,04293738+2140072,,J042937.47+214006.6,,44950496,,2mass,2,2,sblink,NaN,NaN,,175.741208,-18.142833,69.080655,-0.144793,15.626,NaN,15.33,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.227,0.019,9.635,0.016,9.413,0.016,AAA-222-111-000-0-0,37.4,9.219,0.023,9.094,0.021,8.959,0.046,8.387,NaN,NaN,NaN,0.04,cdwrf,cdwrf,3031,96,4.92912,0.306418,NaN,NaN,0.328,0.041,0.333,0.059,9.43676,3.53878,DWARF,0.008180618,0.002045155,57.97337,NaN,0.50367,NaN,47,0.02137181,,,NaN
719,16.6700000762939,-70.870002746582,NaN,NaN,10.289999961853,9.66399955749512,9.42099952697754,13.3020000457764,23.4599990844727,18.4099998474121,43,14.539999961853,-2.25999999046326,0.419999986886978,b'M',b'Simbad',90.863661,24.037529,90.863661,24.037529,79893615,90.8637,24.0375,17.57,-77.61,11.856,STAR,2mass,0.165350680937529,20180610,,,571-023327,06032727+2402152,1237673757644161362,J060327.29+240214.3,3426209211473248256,46182271,,tmgaia,2,2,sblink,NaN,NaN,,186.243459,0.96286,90.788837,0.600574,15.459,0.065,13.919,0.073,17.5556,0.0136206,16.0012,0.00631954,13.4009,0.00244184,12.2865,0.00303233,13.2592,0.0137606,10.29,0.021,9.664,0.022,9.421,0.017,AAA-222-111-000-0-0,12.6,9.343,0.023,9.239,0.019,9.168,0.042,8.078,NaN,12.7363,0.00048928,0.383,cdwrf,cdwrf,3562,65,4.83377,0.318056,NaN,NaN,0.449,0.063,0.501,0.075,5.53476,2.32978,DWARF,0.02923904,0.008205164,88.09474,NaN,NaN,NaN,201,0.1108453,,,NaN
151,83.1800003051758,-9.75,11.8640003204346,10.8940000534058,8.96399974822998,8.4980001449585,8.38799953460693,10.5179996490479,15.0699996948242,22.1499996185303,37.0800018310547,26.1700000762939,-3.02999997138977,0.810000002384186,b'M',b'Simbad',62.333865,8.128807,62.333865,8.128807,283679693,62.333819,8.1288,83,-10,9.856,STAR,2mass,0.165861710032299,20180610,,0666-00298-1,491-006633,04092011+0807436,,J040920.17+080743.5,,38353296,,2mass,8,8,sblink,NaN,NaN,,183.812418,-30.531906,61.894731,-12.651942,11.869,0.238,11.095,0.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.964,0.027,8.498,0.047,8.388,0.023,AAA-112-111-000-0-0,39.6,8.284,0.023,8.314,0.019,8.288,0.022,8.021,0.239,NaN,NaN,0.036,vjk,splin,5283,183,4.44393,2.00385,NaN,NaN,0.946146,0.946146,0.9066115,0.11257,1.0704,3.21121,DWARF,0.6282508,0.6282508,94.0812,NaN,0.313626,NaN,35,0.00744351,,,0.002260929
58,193.25,-16.0900001525879,NaN,NaN,11.8439998626709,11.2469997406006,10.8839998245239,16.6989994049072,28.0400009155273,15.4099998474121,31.3999996185303,32.7799987792969,-0.810000002384186,0.170000001788139,b'M',b'Simbad',51.296647,13.009306,51.296647,13.009306,303505813,51.2966,13.0093,194,-9,13.908,STAR,2mass,0.166266253916711,20180610,,,,03251116+1300334,1237664088598970489,J032511.32+130033.3,,,,2mass,8,8,sblink,NaN,NaN,,170.777102,-35.210412,52.26123,-5.504361,NaN,NaN,17.7,0.2,20.7945,0.0543415,18.5099,0.00726357,16.8843,0.00564963,14.7437,0.00512385,13.5937,0.00458584,11.844,0.022,11.247,0.023,10.884,0.017,AAA-222-111-000-0-0,67.4,10.683,0.022,10.486,0.021,10.204,0.07,8.421,NaN,NaN,NaN,0.058,cdwrf,cdwrf,2848,87,5.04588,0.332333,NaN,NaN,0.2,0.028,0.162,0.029,20.25,8.505,DWARF,0.002370908,0.0006638541,NaN,NaN,0.578316,NaN,37,0.0002929466,,,NaN
577,87.0699996948242,26.7099990844727,NaN,NaN,11.8579998016357,11.1850004196167,10.9530000686646,15.5839996337891,21.7600002288818,14.2399997711182,40.8300018310547,19.8299999237061,0.529999971389771,0.209999993443489,b'M',b'Simbad',72.747815,-0.139656,72.747815,-0.139656,11103894,72.7478,-0.1397,89.16,26.11,13.457,STAR,2mass,0.167351554145824,20180610,,,450-007693,04505946-0008228,1237646586632864065,J045059.53-000822.5,3229824992959272832,80385,,tmgaia,2,2,sblink,NaN,NaN,,198.253625,-26.590191,71.280731,-22.464844,18.271,0.162,16.76,0.2,19.6182,0.0257782,17.1737,0.0049948,15.6923,0.00546146,17.6458,0.0158832,13.2699,0.00496873,11.858,0.024,11.185,0.024,10.953,0.023,AAA-222-111-000-0-0,31.8,10.8,0.023,10.62,0.02,10.365,0.072,8.27,NaN,14.645,0.00126428,0.04,cdwrf,cdwrf,3308,68,4.96224,0.415175,NaN,NaN,0.289,0.051,0.279,0.061,11.5587,6.11934,DWARF,0.009010573,0.003180202,113.0182,NaN,0.0823034,NaN,40,0.00108684,,,0.001323245
359,108.410003662109,-26.7399997711182,3.61299991607666,3.39800000190735,2.99399995803833,2.99699997901917,2.88000011444092,NaN,22.3700008392334,1.76999998092651,38.7299995422363,23.6599998474121,-0.0700000002980232,2.59999990463257,b'M',b'Simbad',67.165586,15.870882,67.165586,15.870882,245792896,67.165549,15.870852,106.95,-22.23,3.615,STAR,2mass,0.167569000776372,20180610,20894,1265-01172-1,530-008822,04283971+1552151,,J042839.83+155215.0,3312744215691457536,,,tmgaia,2,2,sblink,21.89,0.83,hip,180.347553,-22.010476,67.961888,-5.838506,3.575,0.023,3.39986,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.994,0.206,2.997,0.212,2.88,0.264,CCD-333-111-000-0-0,33.4,2.021,NaN,2.49,0.444,2.972,0.014,2.931,0.022,4.07475,0.000345996,0.09,gaiaj,spec,7950,125,3.7,0.2,0.01,0.21,3.52839,1.06087,2.233863,0.314051,0.0508543,0.0458709,DWARF,44.80388,26.94221,45.68296,1.73215,0.737716,NaN,30,0.000186389,,,1
679,76.4700012207031,-84.8399963378906,NaN,NaN,9.4060001373291,8.78600025177002,8.52600002288818,12.7729997634888,24.6200008392334,15.0600004196167,39.7400016784668,21.9200000762939,1.72000002861023,0.560000002384186,b'M',b'Simbad',80.585633,30.519337,80.585633,30.519337,2848024,80.5856,30.5193,81.42,-80.71,10.82,STAR,2mass,0.167976078519811,20180610,,,603-021241,05222053+3031097,,J052220.61+303108.7,3446840482016012800,49720918,,tmgaia,2,2,sblink,NaN,NaN,,175.925814,-3.384671,81.831867,7.34656,14.838,0.023,13.269,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.406,0.022,8.786,0.021,8.526,0.017,AAA-222-111-000-0-0,20.1,8.366,0.024,8.286,0.02,8.161,0.023,7.667,0.263,11.9501,0.000345996,0.051,cdwrf,cdwrf,3460,63,4.88281,0.204897,NaN,NaN,0.389,0.034,0.421,0.045,7.1521,1.87536,DWARF,0.01953882,0.003415526,46.3935,NaN,NaN,NaN,152,0.07783329,,,0.004137012
136,142.240005493164,-32.0400009155273,NaN,NaN,9.48799991607666,8.81999969482422,8.59799957275391,12.2250003814697,25.1599998474121,7.80000019073486,36.1399993896484,27.4599990844727,0.409999996423721,0.529999971389771,b'M',b'Simbad',61.509349,18.250895,61.509349,18.250895,15816368,61.5093,18.2509,153.04,-38.59,10.792,STAR,2mass,0.168490299240754,20180610,,,542-008204,04060221+1815033,,J040602.34+181502.9,47068202999904384,42922721,,tmgaia,2,2,sblink,NaN,NaN,,174.543488,-24.556843,63.033316,-2.560897,14.259,0.016,12.898,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.488,0.021,8.82,0.02,8.598,0.02,AAA-212-111-000-0-0,31.3,8.453,0.023,8.397,0.021,8.311,0.024,8.074,0.268,11.7116,0.000345996,0.081,cdwrf,cdwrf,3655,70,4.79592,0.362445,NaN,NaN,0.469,0.073,0.501,0.093,4.85645,2.26773,DWARF,0.03536632,0.01100956,58.48238,NaN,0.480723,NaN,34,0.2165495,,,NaN
54,147.940002441406,-51.189998626709,NaN,NaN,10.8229999542236,10.1949996948242,9.93900012969971,14.6199998855591,21.4099998474121,15.7399997711182,29.3299999237061,34.6399993896484,-1.0900000333786,0.360000014305115,b'M',b'Simbad',50.631985,28.974745,50.631985,28.974745,29002055,50.632,28.9747,140.02,-43.6,12.688,STAR,2mass,0.168747482862417,20180610,,,595-008724,03223165+2858291,,J032231.79+285828.6,119219289885538944,,,tmgaia,2,2,sblink,NaN,NaN,,158.605698,-23.237764,55.691649,10.103319,NaN,NaN,16.07,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.823,0.024,10.195,0.022,9.939,0.021,AAA-222-111-000-0-0,13.7,9.808,0.023,9.643,0.02,9.534,0.05,8.502,0.376,13.6343,0.000754601,0.059,cdwrf,cdwrf,3016,96,5.01682,0.275244,NaN,NaN,0.221,0.025,0.185,0.029,17.1394,5.81653,DWARF,0.003640865,0.0008237252,NaN,NaN,0.512791,NaN,44,0.1424847,,,0.003207243
85,148.020004272461,-48.5,11.3640003204346,10.2309999465942,8.10599994659424,7.53999996185303,7.39499998092651,9.68400001525879,24.25,10.0200004577637,33.6599998474121,30.4500007629395,-0.270000010728836,0.800000011920929,b'M',b'Simbad',57.762967,23.90365,57.762967,23.90365,440701014,57.762977,23.903696,152.53,-48.1,9.02748,STAR,2mass,0.168838897741925,20180610,,,570-008723,03510309+2354134,,J035103.22+235412.7,66482348530642176,45448864,,tmgaia,2,2,sblink,NaN,NaN,,167.468436,-23.050487,60.746333,3.678843,11.35,0.088,10.057,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.106,0.023,7.54,0.017,7.395,0.02,AAA-111-111-000-0-0,5,7.361,0.034,7.441,0.02,7.384,0.019,7.578,0.184,9.70544,0.000345996,0.0177366,gaiaj,,4523,175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.126834,NaN,0,NaN,,,NaN
281,108.169998168945,-34.6599998474121,4.98099994659424,4.79500007629395,4.56099987030029,4.51300001144409,4.41400003433228,NaN,21.8400001525879,1.14999997615814,38.1199989318848,24.6399993896484,-1.03999996185303,2.0699999332428,b'M',b'Simbad',66.023999,17.444127,66.023999,17.444127,435938457,66.024034,17.444094,110,-33,4.732,STAR,2mass,0.169005145326389,20180610,20542,1269-01244-1,538-008892,04240575+1726388,,J042405.86+172638.6,,,,2mass,8,8,sblink,22.36,0.88,hip,178.288445,-21.859595,67.128509,-4.111736,4.954,0.022,4.79696,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.561,0.268,4.513,0.21,4.414,0.02,DCA-331-111-000-0-0,9.2,4.402,0.26,4.111,0.148,4.426,0.015,4.41,0.025,NaN,NaN,0.269,vjk,hplx,8083.05,35.0781,3.98027,0.114692,0.242515,0.0678459,4.6617,0.425243,1.93064,0.391289,0.0190576,0.00521534,DWARF,83.57655,15.2478,44.72272,1.76011,0.441244,NaN,35,0.001103289,,,1
482,83.1399993896484,-20.9699993133545,4.84200000762939,4.66499996185303,4.68200016021729,4.54699993133545,4.22900009155273,NaN,18.4899997711182,8.11999988555908,39.7099990844727,21.9799995422363,0.550000011920929,2.26999998092651,b'M',b'Simbad',69.818759,15.917973,69.818759,15.917973,245911976,69.818799,15.918,82,-20,4.875,STAR,2mass,0.169186570041123,20180610,21683,1266-01418-1,530-009343,04391649+1555048,,J043916.57+155504.5,,42950924,,2mass,8,8,sblink,20.51,0.82,hip,181.994811,-19.97356,70.506973,-6.166035,4.826,0.022,4.68335,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.682,0.294,4.547,0.222,4.229,0.036,DDE-331-111-000-0-0,34.3,4.256,0.308,3.996,0.172,4.286,0.017,4.239,0.025,NaN,NaN,0.295,vjk,spec,8024.26,55.8936,3.8,0.2,0.1,0.11,3.09569,0.915257,2.186615,0.276934,0.0737056,0.0653744,DWARF,35.79557,21.16631,48.7567,1.94932,0.562526,NaN,35,6.435191E-05,,,1
395,128.729995727539,36.5400009155273,NaN,NaN,11.4029998779297,10.8299999237061,10.5270004272461,15.706000328064,27.1000003814697,15.9700002670288,38.8899993896484,23.4099998474121,0.370000004768372,0.200000002980232,b'M',b'Simbad',67.717019,-1.213057,67.717019,-1.213057,248661054,67.717,-1.2131,132.61,36.82,13.189,STAR,2mass,0.169232098278286,20180610,,,444-006493,04305207-0112471,1237646645684994129,J043052.17-011246.6,3206232050407765120,74006,,tmgaia,2,2,sblink,NaN,NaN,,196.341601,-31.45484,65.719155,-22.79366,NaN,NaN,16.18,0.2,20.0006,0.034798,17.1999,0.00450222,15.7007,0.00340202,13.9752,0.0031687,13.0063,0.00315515,11.403,0.023,10.83,0.024,10.527,0.02,AAA-222-111-000-0-0,29.8,10.392,0.024,10.191,0.02,10.011,0.056,8.971,0.465,14.467,0.00115065,0.059,cdwrf,cdwrf,3105,65,5.06503,0.427822,NaN,NaN,0.201,0.036,0.171,0.04,21.0576,11.3145,DWARF,0.003383243,0.001211908,NaN,NaN,0.0476704,NaN,22,0.102291,,,0.002812531
460,95.1500015258789,-22.5799999237061,7.09000015258789,6.625,5.77899980545044,5.60900020599365,5.55600023269653,NaN,20.7000007629395,2.65000009536743,39.4799995422363,22.3899993896484,0.660000026226044,1.46000003814697,b'M',b'Simbad',69.169677,15.869329,69.169677,15.869329,245895478,69.169657,15.869286,95.0549,-25.9308,6.199,STAR,2mass,0.16958603699414,20180610,21474,1266-01214-1,530-009192,04364070+1552094,,J043640.81+155209.5,3309967055477808000,42947776,,tmgaia,0.0406137,0.0258273,tgas,23.92,0.725439,tgas,181.62987,-20.497877,69.878368,-6.126771,7.079,0.024,6.63677,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.779,0.02,5.609,0.018,5.556,0.021,AAA-111-111-000-0-0,39.3,5.565,0.142,5.438,0.052,5.594,0.014,5.538,0.047,6.50518,0.000345996,0.017,gaiaj,tplx,6543.38,44.6803,4.41,0.2,0.1,0.06,1.66164,0.16697,1.57918,0.371061,0.344208,0.103763,DWARF,4.560129,0.9164498,41.80602,1.37202,0.568291,NaN,44,0.004575382,,,0.003397525
556,88.4700012207031,-35.7999992370605,NaN,NaN,9.41499996185303,8.77299976348877,8.54300022125244,11.875,21.9300003051758,3.9300000667572,40.4500007629395,20.5900001525879,-1.3400000333786,0.589999973773956,b'M',b'Simbad',72.127667,16.388535,72.127667,16.388535,436635454,72.1277,16.3885,87.41,-30.85,10.59,STAR,2mass,0.169899661197121,20180610,,,532-009612,04483062+1623187,,J044830.70+162318.4,3405909374965722368,42961401,,tmgaia,2,2,sblink,NaN,NaN,,183.007566,-17.918742,72.779897,-5.988767,13.823,0.031,12.422,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.415,0.024,8.773,8.888,8.543,0.017,AFA-212-111-000-0-0,18.8,8.452,0.023,8.46,0.021,8.344,0.024,8.263,NaN,11.4922,0.000345996,0.04,cdwrf,cdwrf,3829,4534,4.72788,4.72788,NaN,NaN,0.556,2.097,0.602,2.363,3.50245,3.50245,DWARF,0.05986676,0.05986676,61.92628,NaN,0.457287,NaN,50,0.002381298,,,0.002862001
