#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, SpT, __3_6_, __4_5_, __5_8_, __8_0_, __24_, W1mag, W2mag, W3mag, W4mag, E4_5, E8_0, E24, EW2, EW3, EW4, WISE, _2M, Simbad, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, float, float, float, float, float, float, float, float, float, string, string, string, string, string, string, string, string, string, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
Name,SpT,__3_6_,__4_5_,__5_8_,__8_0_,__24_,W1mag,W2mag,W3mag,W4mag,E4_5,E8_0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag_,e_w1mag,w2mag_,e_w2mag,w3mag_,e_w3mag,w4mag_,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'2MASS J16035496-2031383',b'M0',NaN,8.43000030517578,NaN,8.39000034332275,8.15999984741211,8.47999954223633,8.39999961853027,8.26000022888184,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.979,-20.52731,240.979,-20.52731,9802109,240.979014,-20.527342,-7.79616,-31.9743,11.068,STAR,2mass,0.124494442832288,20180610,,,348-080048,16035496-2031383,,J160354.96-203138.7,6244083034711313792,11467485,,tmgaia,2.14571,2.14568,hsoy,NaN,NaN,,352.354336,23.360788,242.978148,0.230808,14.751,0.094,13.317,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.608,0.021,8.887,0.025,8.622,0.021,AAA-222-111-000-0-0,7.9,8.48,0.022,8.397,0.019,8.281,0.026,8.114,0.277,12.0963,0.000361935,0.017,gaiaj,,3458,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.290491,NaN,0,NaN,,,NaN
b'2MASS J16141107-2305362',b'K2',6.84999990463257,6.61999988555908,NaN,5.6399998664856,3.42000007629395,7.32000017166138,7.05000019073486,5,3.57999992370605,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.54612,-23.09339,243.54612,-23.09339,49438213,243.546154,-23.093405,-11.9,-22.9,9.315,STAR,2mass,0.124871483595953,20180610,,6793-00819-1,335-083054,16141107-2305362,,J161411.07-230536.4,6050407948424676096,11486599,,tmgaia,2.6,2.8,tycho2,NaN,NaN,,352.108558,19.866298,245.795616,-1.849571,11.895,0.136,10.699,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.28,0.032,7.708,0.049,7.458,0.027,AAA-111-111-000-0-0,20.7,7.313,0.033,7.076,0.02,5.019,0.017,3.545,0.022,10.0709,0.000345996,0.02,gaiaj,,4063,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.239786,NaN,0,NaN,,,NaN
b'2MASS J16112479-2655461',b'M6.5',NaN,NaN,NaN,NaN,NaN,13.6599998474121,13.3999996185303,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.85329,-26.92947,242.85329,-26.92947,286072425,242.853324,-26.929487,NaN,NaN,17.379,STAR,2mass,0.125116960182418,20180610,,,,16112479-2655461,,J161124.78-265546.3,6042541556911457920,,,tmgaia,NaN,NaN,,NaN,NaN,,348.71837,17.673563,245.867938,-5.735994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.936,0.046,14.325,0.052,13.953,0.061,AAA-222-111-000-0-0,34.5,13.682,0.027,13.419,0.036,12.342,NaN,8.802,NaN,18.9218,0.0272171,0.035,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16080217-2259057',b'M5.75',NaN,NaN,NaN,NaN,NaN,11.0200004577637,10.8000001907349,10.8800001144409,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.00904,-22.98492,242.00904,-22.98492,48906880,242.009071,-22.98494,-10.9325,-23.4501,14.235,STAR,2mass,0.125457036604255,20180610,,,,16080217-2259057,,J160802.16-225906.0,6242425452213941248,,,tmgaia,2.06682,2.0668,hsoy,NaN,NaN,,351.155635,20.968564,244.384237,-2.000439,19.351,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.212,0.031,11.565,0.024,11.257,0.024,AAA-222-111-000-0-0,20,11.055,0.023,10.812,0.02,11.002,0.153,8.939,NaN,15.577,0.00214186,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.212485,NaN,0,NaN,,,NaN
b'2MASS J15562563-2240271',b'M3',NaN,10.1199998855591,NaN,10.0500001907349,9.84000015258789,10.2799997329712,10.1199998855591,10.0100002288818,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',239.10679,-22.67419,239.10679,-22.67419,220679325,239.106823,-22.674207,-14.8617,-24.4541,13.095,STAR,2mass,0.125545134607924,20180610,,,337-076889,15562563-2240271,,J155625.62-224027.4,6237403123616406272,11450786,,tmgaia,2.04709,2.04708,hsoy,NaN,NaN,,349.361633,23.086614,241.698467,-2.219028,17.48,0.073,16.177,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.362,0.023,10.649,0.022,10.374,0.021,AAA-222-111-000-0-0,30.6,10.284,0.025,10.121,0.021,10.04,0.063,8.226,NaN,14.2831,0.00104577,0.017,gaiaj,,3213,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.2099,NaN,0,NaN,,,NaN
b'2MASS J16054266-2004150',b'M2',NaN,8.90999984741211,8.81999969482422,8.85999965667725,8.6899995803833,9,8.88000011444092,8.71000003814697,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.42775,-20.07083,241.42775,-20.07083,48667985,241.427783,-20.070846,-11.274,-24.828,11.921,STAR,2mass,0.125574712719299,20180610,,,350-078887,16054266-2004150,1237674653155655981,J160542.66-200415.1,6244192264319528704,11471340,,tmgaia,2.14374,2.14372,hsoy,NaN,NaN,,353.030642,23.370627,243.303786,0.759496,15.886,0.057,14.492,0.114,18.0804,0.0165525,15.2537,0.00322714,13.6702,0.00322703,14.9447,0.0125505,11.7157,0.00333377,10.181,0.028,9.436,0.026,9.159,0.027,AAA-222-111-000-0-0,18.8,9.014,0.024,8.892,0.02,8.741,0.028,8.502,0.381,13.113,0.000585698,0.018,gaiaj,,3300,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.270478,NaN,0,NaN,,,NaN
b'2MASS J16002323-2329595',b'M6.5',NaN,NaN,NaN,NaN,NaN,12.9499998092651,12.4799995422363,11.0100002288818,NaN,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',240.09679,-23.49986,240.09679,-23.49986,12777407,240.096828,-23.499863,NaN,NaN,17.259,STAR,2mass,0.125917963684577,20180610,,,,16002323-2329595,,J160023.22-232959.6,6237100590414222336,,,tmgaia,NaN,NaN,,NaN,NaN,,349.437358,21.859345,242.757883,-2.844267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.367,0.034,13.749,0.036,13.314,0.043,AAA-222-111-000-0-0,21.3,12.937,0.024,12.483,0.025,11.121,0.179,8.863,NaN,18.9874,0.0288332,0.035,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16064115-2517044',b'M3.25',NaN,NaN,NaN,NaN,NaN,10.4899997711182,10.1099996566772,8.85999965667725,7.38000011444092,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.67146,-25.28456,241.67146,-25.28456,67604496,241.671495,-25.284575,-4.41648,-19.9243,13.693,STAR,2mass,0.126078524852594,20180610,,,324-081724,16064115-2517044,,J160641.15-251704.9,6043774281243973376,,,tmgaia,2.13701,2.13685,hsoy,NaN,NaN,,349.171223,19.583464,244.514275,-4.316977,18.064,0.162,17.083,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.908,0.027,11.218,0.027,10.92,0.021,AAA-222-111-000-0-0,7.1,10.658,0.024,10.186,0.02,8.871,0.034,7.375,0.181,14.9098,0.00145927,0.018,gaiaj,,2975,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.141388,NaN,0,NaN,,,NaN
b'2MASS J15543952-2514375',b'B8III/IV',NaN,6.05000019073486,NaN,6.15000009536743,6.13000011444092,5.96999979019165,6,6.09999990463257,6.03000020980835,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',238.66467,-25.24375,238.66467,-25.24375,24189282,238.664701,-25.243771,-13.1537,-24.5489,5.927,STAR,2mass,0.126113931188779,20180610,77909,6783-02696-1,324-079835,15543952-2514375,,J155439.51-251437.7,6235747121668613120,12545630,,tmgaia,0.0453811,0.0145234,tgas,6.91504,0.741807,tgas,347.123653,21.512158,241.832618,-4.816706,5.787,0.022,5.87,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.925,0.021,6,0.034,5.988,0.018,AAA-111-111-000-0-0,33.2,6.046,0.12,6.003,0.04,6.136,0.015,5.985,0.071,5.88898,0.000345996,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,144.6123,16.7338,0.147481,NaN,90,0.00327761,,,1
b'2MASS J15582930-2124039',b'F0IV',NaN,7.67999982833862,NaN,7.67000007629395,7.71000003814697,7.63000011444092,7.65999984741211,7.67000007629395,7.69000005722046,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.62208,-21.40108,239.62208,-21.40108,12629419,239.622104,-21.401107,-8.99988,-15.9888,8.512,STAR,2mass,0.126169945836379,20180610,78233,6199-01841-1,343-079386,15582930-2124039,,J155829.29-212404.1,6246540030883624960,11455132,,tmgaia,0.108831,0.0488504,tgas,3.45251,0.256513,tgas,350.706976,23.655646,241.908095,-0.875528,9.982,0.386,9.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.994,0.021,7.811,0.046,7.69,0.033,AAA-111-111-000-0-0,19,7.643,0.028,7.66,0.02,7.684,0.022,7.578,0.182,8.89323,0.000345996,0.018,gaiaj,tplx,7121,207,3.50565,0.408721,NaN,NaN,3.68305,0.616203,1.58358,0.37167,0.0316969,0.0159094,DWARF,31.4249,10.51526,289.6446,33.1141,0.240166,NaN,75,0.05427251,,,NaN
b'2MASS J16382865-1813136',b'B9.5IV',NaN,NaN,NaN,NaN,NaN,5.65999984741211,NaN,5.42000007629395,3.84999990463257,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',249.61937,-18.22044,249.61937,-18.22044,162132187,249.619372,-18.220475,-14.0305,-20.3115,6.308,STAR,2mass,0.126185466126015,20180610,81474,6220-01081-1,359-078042,16382865-1813136,,J163828.64-181313.7,4131806333149177600,8879710,,tmgaia,0.0332896,0.0208664,tgas,6.73343,0.580249,tgas,359.943458,18.711982,250.637387,3.859337,6.966,0.025,6.73,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.896,0.023,5.782,0.04,5.69,0.018,AAA-111-111-000-0-0,17.1,5.612,0.122,5.503,0.047,5.45,0.014,3.793,0.022,6.60738,0.000345996,0.018,gaiaj,tplx,8112,221,3.44801,0.417038,NaN,NaN,4.39433,0.80521,1.97407,0.392911,0.023264,0.0127886,DWARF,75.33414,27.60821,148.5127,14.4073,1.0915,NaN,131,0.001759556,,,NaN
b'2MASS J16015822-2008121',b'G7',7.57999992370605,7.59000015258789,7.53000020980835,7.55000019073486,7.46999979019165,7.57999992370605,7.57000017166138,7.5,7.32999992370605,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',240.49258,-20.13669,240.49258,-20.13669,9674282,240.492601,-20.136719,-9.03823,-22.9567,9.306,STAR,2mass,0.126243255688445,20180610,,6208-01543-1,350-078409,16015822-2008121,,J160158.21-200812.2,6247090508250766592,11463352,,tmgaia,0.997171,0.610488,tgas,6.49077,0.290293,tgas,352.316466,23.9603,242.454779,0.525284,11.345,0.117,10.448,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.35,0.02,7.808,0.026,7.672,0.02,AAA-111-111-000-0-0,27.9,7.57,0.029,7.565,0.019,7.521,0.019,7.412,0.16,10.008,0.000345996,0.017,gaiaj,tplx,4769,178,3.50302,0.258606,NaN,NaN,2.53217,0.411447,0.767891,0.0908267,1.53789,0.545935,GIANT,0.293306,0.06941386,154.0649,6.59543,0.252632,NaN,0,NaN,,,NaN
b'2MASS J16105792-2511100',b'M3.75',NaN,NaN,NaN,NaN,NaN,9.75,9.61999988555908,9.52999973297119,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.74133,-25.18611,242.74133,-25.18611,68131704,242.741366,-25.186123,NaN,NaN,12.129,STAR,2mass,0.126271900886719,20180610,,,325-083304,16105792-2511100,,J161057.91-251110.3,6049556475456064384,13665148,,tmmgaia,NaN,NaN,,NaN,NaN,,349.962283,18.960038,245.449335,-4.040267,17.271,0.162,15.375,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.881,0.023,10.181,0.024,9.929,0.025,AAA-222-111-000-0-0,22.5,9.759,0.022,9.617,0.021,9.577,0.05,8.435,NaN,13.0255,0.0006,0.017,gaiaj,,3163,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.194931,NaN,0,NaN,,,NaN
b'2MASS J16293624-2456527',b'M6',12.0699996948242,12.0100002288818,11.9700002670288,11.9700002670288,NaN,12.2200002670288,11.9499998092651,NaN,NaN,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',247.401,-24.94797,247.401,-24.94797,175862686,247.401026,-24.947996,4.87001,-29.6775,15.621,STAR,2mass,0.126345742241716,20180610,,,,16293624-2456527,,J162936.23-245653.0,6046068377893684480,,,tmgaia,2.44507,2.2159,hsoy,NaN,NaN,,353.136031,16.00889,249.578017,-3.096707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.435,0.028,12.854,0.029,12.487,0.027,AAA-222-111-000-0-0,6.2,12.25,0.025,11.979,0.024,11.506,0.501,8.235,NaN,17.0442,0.00577788,0.019,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16324221-2316562',b'M5.5',NaN,NaN,NaN,NaN,NaN,10.6400003433228,10.3999996185303,10.1899995803833,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',248.17587,-23.28228,248.17587,-23.28228,13434996,248.175898,-23.282304,-27,-41,13.941,STAR,2mass,0.126641957534829,20180610,,,,16324221-2316562,,J163242.19-231656.6,,,,2mass,8,8,sblink,NaN,NaN,,354.932714,16.556994,250.026868,-1.343561,18.761,0.162,18.06,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.764,0.023,11.178,0.023,10.872,0.023,AAA-222-111-000-0-0,18.1,10.66,0.022,10.406,0.021,10.237,0.099,8.623,0.454,NaN,NaN,0.059,wmean,splin,2784,80,5.21333,NaN,NaN,NaN,0.13781,0.043576,0.1130993,0.042524,43.2133,40.9926,DWARF,0.001027858,0.0006500253,NaN,NaN,1.02537,NaN,161,NaN,,,NaN
b'2MASS J16035047-1941214',b'M4',NaN,10.289999961853,NaN,10.2600002288818,9.90999984741211,10.4899997711182,10.3100004196167,10.1400003433228,NaN,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',240.96029,-19.68928,240.96029,-19.68928,9847505,240.960303,-19.689313,-9.73228,-20.2213,13.398,STAR,2mass,0.126708546081437,20180610,,,352-076464,16035047-1941214,,J160350.46-194121.7,6247222106048893952,8824678,,tmgaia,1.97629,1.97627,hsoy,NaN,NaN,,353.002872,23.952164,242.799119,1.049682,18.562,0.162,16.546,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.578,0.022,10.853,0.023,10.593,0.021,AAA-222-111-000-0-0,12.8,10.506,0.023,10.319,0.022,10.172,0.068,8.852,NaN,14.6335,0.0012565,0.017,gaiaj,,3190,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.281941,NaN,0,NaN,,,NaN
b'2MASS J16072682-1855239',b'M1',NaN,NaN,NaN,NaN,NaN,10.460000038147,10.289999961853,10.210000038147,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.86175,-18.92331,241.86175,-18.92331,48793160,241.861787,-18.923315,NaN,NaN,14.239,STAR,2mass,0.127280214618399,20180610,,,,16072682-1855239,1237674654766202940,J160726.82-185523.8,6248778739639550336,8830205,,tmgaia,NaN,NaN,,NaN,NaN,,354.250579,23.855136,243.488727,1.963661,16.419,0.068,15.16,0.027,20.3626,0.070954,17.7852,0.00625615,16.1844,0.00424135,16.4156,0.0141139,13.4193,0.0039071,11.754,0.037,11.031,0.036,10.784,0.03,EEE-222-111-000-0-0,30.2,10.476,0.024,10.291,0.02,10.226,0.08,8.703,NaN,14.876,0.00143245,0.03,gaiav,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.223589,NaN,0,NaN,,,NaN
b'2MASS J15495733-2201256',b'M6',NaN,NaN,NaN,NaN,NaN,12.1499996185303,11.8900003433228,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',237.48887,-22.02378,237.48887,-22.02378,437386309,237.488899,-22.023803,-10.3539,-24.7665,15.684,STAR,2mass,0.127367760618367,20180610,,,,15495733-2201256,,J154957.32-220125.9,6240629331250705920,,,tmgaia,2.09724,2.09722,hsoy,NaN,NaN,,348.675506,24.592712,240.098115,-1.896004,20.459,0.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.433,0.026,12.819,0.027,12.404,0.025,AAA-222-111-000-0-0,10.9,12.175,0.023,11.904,0.023,11.658,0.249,8.465,NaN,17.1392,0.0062088,0.018,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16112057-1820549',b'K5',NaN,8.39999961853027,NaN,8.31999969482422,7.75,8.35000038146973,8.36999988555908,8.15999984741211,7.40999984741211,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.83571,-18.34858,242.83571,-18.34858,49165670,242.83574,-18.348601,-8.50356,-19.6646,10.728,STAR,2mass,0.127371453030573,20180610,,,359-075384,16112057-1820549,1237674655840141391,J161120.57-182055.3,6248926520870519680,8835901,,tmgaia,2.14372,2.14372,hsoy,NaN,NaN,,355.393493,23.560291,244.290209,2.698987,13.957,0.028,12.58,0.16,15.8535,0.00718837,13.5302,0.00229268,12.004,0.00101093,11.3588,0.000655636,12.1688,0.00762644,9.492,0.027,8.76,0.057,8.563,0.021,AAA-212-111-000-0-0,26.3,8.374,0.023,8.39,0.021,8.181,0.033,7.404,0.222,11.617,0.000345996,0.018,gaiaj,,3689,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.762279,NaN,0,NaN,,,NaN
b'2MASS J16164539-2333413',b'M5.5',NaN,NaN,NaN,NaN,NaN,12.6199998855591,12.3299999237061,NaN,NaN,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',244.18912,-23.56147,244.18912,-23.56147,49692151,244.189145,-23.561497,NaN,NaN,15.784,STAR,2mass,0.127489489922961,20180610,,,,16164539-2333413,,J161645.38-233341.6,,,,2mass,NaN,NaN,,NaN,NaN,,352.16972,19.115038,246.459378,-2.206906,20.666,0.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.778,0.027,13.157,0.027,12.816,0.029,AAA-222-111-000-0-0,18,12.654,0.024,12.37,0.025,11.767,NaN,8.889,NaN,NaN,NaN,0.169,bpjk,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
b'2MASS J16055065-2533136',b'G9',8.40999984741211,8.42000007629395,8.53999996185303,8.35999965667725,8.13000011444092,8.39999961853027,8.42000007629395,8.35000038146973,8.02000045776367,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',241.46104,-25.55378,241.46104,-25.55378,67457147,241.461046,-25.553815,-21.1989,-34.019,9.873,STAR,2mass,0.127498028052751,20180610,,6784-01219-1,323-084182,16055065-2533136,,J160550.63-253313.9,6043761499419997568,13659795,,tmgaia,2.19233,0.394853,tgas,9.52353,0.532376,tgas,348.826346,19.528644,244.378397,-4.617423,11.875,0.19,10.742,0.019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.108,0.03,8.589,0.055,8.461,0.023,AAA-112-111-000-0-0,21.3,8.428,0.023,8.425,0.021,8.37,0.024,8.003,0.225,10.4403,0.000345996,0.02,gaiaj,,4788,171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,105.003,5.55903,0.136768,NaN,140,0.01424758,,,NaN
b'2MASS J15584772-1757595',b'K4',8.15999984741211,8.19999980926514,NaN,8.18000030517578,7.73999977111816,8.28999996185303,8.26000022888184,8.0600004196167,7.5,b'N',b'N',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',239.69883,-17.96653,239.69883,-17.96653,410630221,239.69886,-17.966551,-12.8621,-20.8586,10.482,STAR,2mass,0.127552136871341,20180610,,6191-00552-1,361-074195,15584772-1757595,1237668628379467932,J155847.71-175759.8,6248435898167436160,8817284,,tmgaia,0.923023,0.537841,tgas,7.0823,0.30306,tgas,353.468834,26.005184,241.288466,2.503472,13.34,0.368,12.093,0.042,15.2994,0.00603645,12.8437,0.00131198,11.4853,0.000692531,10.9234,0.000630658,10.8741,0.0019927,9.261,0.022,8.535,0.042,8.325,0.024,AAA-211-111-000-0-0,7.4,8.292,0.025,8.257,0.02,8.096,0.024,7.553,0.146,11.3612,0.000345996,0.017,gaiaj,tplx,4111,171,NaN,NaN,NaN,NaN,1.99745,0.451141,0.643478,0.0748891,2.17245,0.625406,GIANT,0.1143425,0.02194466,141.1971,5.79405,0.329015,NaN,0,NaN,,,NaN
b'2MASS J16165158-2048537',b'M4',NaN,NaN,NaN,NaN,NaN,10.9499998092651,10.75,10.6800003051758,NaN,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',244.21492,-20.81492,244.21492,-20.81492,49696789,244.214952,-20.814939,-6.92222,-24.7261,13.99,STAR,2mass,0.12756885457516,20180610,,,346-080292,16165158-2048537,,J161651.58-204853.9,6244575890800875392,,,tmgaia,2.05237,2.05249,hsoy,NaN,NaN,,354.349676,20.945343,246.007259,0.502306,19.064,0.162,17.199,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.118,0.024,11.439,0.022,11.137,0.019,AAA-222-111-000-0-0,23.1,10.974,0.023,10.746,0.021,10.674,0.114,8.668,NaN,15.2541,0.00177107,0.017,gaiaj,,3000,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.389535,NaN,0,NaN,,,NaN
