#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
85.1700833333333,6.77383333333333,144730836,85.170113,6.773847,2.01439,-30.7999,10.491,STAR,2mass,0.116911045305059,20180610,,,484-013105,05404082+0646258,,J054040.82+064625.5,3333512409791864448,38140386,,tmgaia,0.938603,1.13035,hsoy,NaN,NaN,,198.55168,-12.401277,84.995285,-16.581575,13.419,0.053,11.967,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.33,0.023,8.643,0.031,8.444,0.026,AAA-212-111-000-0-0,21.6,8.32,0.023,8.393,0.02,8.308,0.028,8.394,0.375,11.3314,0.000345996,0.018,gaiaj,,3911,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
85.9885,-1.41716666666667,72834284,85.988516,-1.417195,9.80648,-28.6558,9.375,STAR,2mass,0.117131253837171,20180610,,4767-00693-1,443-011265,05435724-0125018,,J054357.25-012502.1,3216677101633538432,763271,,tmgaia,1.9076,1.68145,tgas,3.28796,0.302766,tgas,206.356019,-15.633825,85.581744,-24.794983,11.487,0.108,10.346,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.555,0.026,8.04,0.029,7.926,0.026,AAA-111-111-000-0-0,39.3,7.86,0.027,7.959,0.021,7.874,0.021,8.021,0.195,9.98197,0.000345996,0.019,gaiaj,tplx,4857,49,3.34,0.14,0.19,0.09,3.97275,0.736458,0.741047,0.0879169,1.46076,4.38227,GIANT,0.3329338,0.3329338,304.1395,25.6447,NaN,NaN,0,NaN,,,NaN
78.7939583333333,8.43102777777778,345584995,78.793991,8.431033,NaN,NaN,7.76,STAR,2mass,0.117838451951949,20180610,24477,0699-01282-1,493-011519,05151055+0825517,,J051510.55+082551.1,3242451543975131648,,,tmgaia,NaN,NaN,tycho2,8.32,1.26,hip,193.738197,-16.986237,78.54379,-14.563718,8.015,0.032,7.25493,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.099,0.041,6.877,0.084,6.895,0.021,AAA-111-111-cdd-0-0,4.7,7.334,0.182,7.22,0.064,7.237,0.048,7.792,0.428,8.24932,0.000345996,0.023,gaiaj,hplx,8069,220,3.61748,0.620064,NaN,NaN,2.84678,0.815419,1.95739,0.392262,0.221784,0.470276,DWARF,16.31071,16.31071,120.192,NaN,0.264614,NaN,0,NaN,,,NaN
86.1592916666666,5.67280555555556,200002108,86.159325,5.672807,13.306,-41.0231,13.143,STAR,2mass,0.119525479386001,20180610,,,479-013021,05443823+0540221,,J054438.24+054021.6,3321146614831172352,,,tmgaia,2.25958,2.27823,hsoy,NaN,NaN,,200.028026,-12.088622,85.987657,-17.713007,17.973,0.161,16.236,0.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.429,0.021,10.854,0.022,10.588,0.019,AAA-222-111-000-0-0,18.3,10.444,0.022,10.273,0.022,10.082,0.066,9.157,NaN,14.32,0.0010659,0.017,gaiaj,,3119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,93,0.003361445,,,NaN
80.25075,-1.473,4110416,80.250776,-1.473021,11.6419,-29.0741,9.55,STAR,2mass,0.120293519144925,20180610,,4752-00263-1,443-009470,05210018-0128228,,J052100.19-012823.0,3214423927430333696,83777,,tmgaia,2.27929,2.30637,tgas,2.25174,0.259502,tgas,203.557066,-20.716954,79.274479,-24.550056,11.491,0.093,10.443,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.728,0.023,8.254,0.065,8.13,0.026,AAA-111-111-000-0-0,29.9,8.029,0.023,8.082,0.02,8.004,0.021,7.952,0.191,10.1576,0.000345996,0.018,gaiaj,tplx,4928,4,NaN,NaN,NaN,NaN,5.43367,1.19586,0.793837,0.0934813,1.39741,4.19224,GIANT,0.369156,0.369156,444.1017,45.8918,0.162048,NaN,0,NaN,,,NaN
85.369625,-2.80230555555556,11411197,85.36965,-2.802329,-12.3678,-29.7413,12.662,STAR,2mass,0.123304497015717,20180610,,,436-011049,05412871-0248083,,J054128.71-024808.6,3216236060031904896,2049134,,tmgaia,2.08767,2.08768,hsoy,NaN,NaN,,207.334429,-16.824868,84.846098,-26.158818,16.872,0.102,15.596,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.041,0.023,10.51,0.022,10.226,0.019,AAA-222-111-000-0-0,13.7,10.101,0.023,9.926,0.021,10.235,NaN,7.13,NaN,13.7863,0.000813512,0.017,gaiaj,,3186,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,1.70884,NaN,0,NaN,,,NaN
83.8177083333333,13.8998333333333,52373764,83.8177,13.8998,3.78,-40.3,12.873,STAR,2mass,0.123483046380692,20180610,,,520-013626,05351625+1353594,,J053516.26+135359.0,3341625087618092672,40751495,,tmgaia,2,2,sblink,NaN,NaN,,191.607458,-9.922975,83.917272,-9.409047,17.254,0.161,15.68,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.283,0.02,10.632,0.018,10.392,0.022,AAA-222-111-000-0-0,13.5,10.236,0.023,10.076,0.02,9.913,0.053,8.553,NaN,13.973,0.000893066,0.04,cdwrf,cdwrf,3278,98,4.97806,0.515687,NaN,NaN,0.275,0.06,0.262,0.072,12.598,8.24599,DWARF,0.00786676,0.003432768,81.01718,NaN,NaN,NaN,113,0.7475724,,,0.001866909
83.1950833333333,6.50325,200544583,83.195107,6.503275,NaN,NaN,12.029,STAR,2mass,0.123555342452154,20180610,,,483-012978,05324682+0630117,1237667725898154076,J053246.82+063011.6,3333843156634081152,38138530,,tmgaia,NaN,NaN,,NaN,NaN,,197.785928,-14.236083,82.937318,-16.769338,15.199,0.058,13.771,0.092,17.9977,0.0174491,15,0.00339973,13.2895,0.00555927,12.7499,0.00318979,12.3617,0.00375927,10.704,0.038,9.824,0.043,9.622,0.042,AAA-222-222-ccc-0-0,5.6,9.458,0.023,9.613,0.019,9.371,0.041,8.715,0.445,12.9751,0.000548242,0.021,gaiaj,,3998,191,0.27,NaN,-0.1,0.18,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
85.84875,2.81580555555556,199958259,85.848781,2.815821,1.2,-31,9.135,STAR,2mass,0.124562688291946,20180610,,0119-00817-1,465-012308,05432370+0248569,,J054323.70+024856.7,3223339661061522176,36151142,,tmgaia,1.4,1.5,tycho2,NaN,NaN,,202.435297,-13.747967,85.571208,-20.559674,10.943,0.085,9.987,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.384,0.067,7.858,0.061,7.76,0.031,AAA-111-111-000-0-0,15,7.639,0.026,7.718,0.02,7.662,0.018,7.999,0.219,9.69069,0.000345996,0.032,gaiaj,,4842,171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
85.7904166666667,6.07577777777778,309792375,85.790449,6.075791,11.3761,-19.3116,12.169,STAR,2mass,0.125151636648951,20180610,,,481-013294,05430970+0604328,,J054309.71+060432.5,3333228357835347328,38140931,,tmgaia,2.47277,2.47278,hsoy,NaN,NaN,,199.484619,-12.210391,85.615433,-17.299454,15.946,0.107,14.299,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.675,0.024,9.84,0.024,9.581,0.023,AAA-222-111-000-0-0,30,9.425,0.023,9.494,0.021,9.236,0.048,8.823,0.425,13.2184,0.000616189,0.018,gaiaj,,3451,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
83.2941666666667,9.96652777777778,200587401,83.294197,9.966546,1.99727,-25.5682,11.787,STAR,2mass,0.125979388210805,20180610,,,500-013317,05331060+0957595,,J053310.60+095759.2,3338188907624353152,38623447,,tmgaia,2.35565,2.35565,hsoy,NaN,NaN,,194.77068,-12.393443,83.212573,-13.314887,14.86,0.023,13.384,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.615,0.024,9.941,0.021,9.774,0.02,AAA-222-111-000-0-0,38,9.656,0.022,9.688,0.02,9.477,0.039,8.408,NaN,12.6349,0.000466312,0.018,gaiaj,,3868,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
88.6844166666667,2.036,281916983,88.684452,2.036,-2.13915,-27.6312,9.576,STAR,2mass,0.127119698739705,20180610,,0121-00017-1,461-013781,05544426+0202096,,J055444.26+020209.3,3315894075986893312,36157537,,tmgaia,2.19458,1.92571,tgas,3.42816,0.244967,tgas,204.524317,-11.630952,88.58794,-21.396843,11.127,0.088,10.1,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.907,0.018,8.501,0.063,8.403,0.024,AAA-112-111-000-0-0,19,8.332,0.024,8.393,0.019,8.252,0.029,7.48,0.155,10.0726,0.000345996,0.017,gaiaj,tplx,5483,186,3.47153,0.361151,NaN,NaN,2.98283,0.506277,0.960203,0.118369,0.0361807,0.0184229,DWARF,7.244771,2.459316,291.7018,19.4541,NaN,NaN,81,0.02676797,,,5.082578E-05
84.4769166666667,14.9243055555556,293992954,84.476948,14.924324,8.46,-49.67,10.729,STAR,2mass,0.127627774677902,20180610,,,525-014582,05375446+1455275,,J053754.47+145527.0,3395743153016566400,40755579,,tmgaia,2,2,sblink,NaN,NaN,,191.056526,-8.845073,84.60561,-8.411605,13.433,0.053,12.185,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.623,0.027,8.954,0.029,8.836,0.02,AAA-222-111-000-0-0,14.9,8.72,0.022,8.789,0.02,8.703,0.029,8.518,0.381,11.5326,0.000345996,0.018,gaiaj,,4874.88,79.4135,0.0499311,NaN,-0.471173,0.0092586,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.59425,6.49666666666667,365691765,81.594284,6.496678,12.1168,-27.3,11.14,STAR,2mass,0.128275503985878,20180610,,,483-012369,05262262+0629480,,J052622.63+062947.6,3237981238933829504,38942368,,tmgaia,0.93947,0.939449,hsoy,NaN,NaN,,196.959974,-15.611918,81.278623,-16.688493,13.838,0.03,12.488,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.043,0.022,9.445,0.027,9.281,0.02,AAA-222-111-000-0-0,44.1,9.18,0.022,9.24,0.021,9.202,0.035,8.779,NaN,11.9379,0.000345996,0.017,gaiaj,,4083,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
83.2184166666667,8.17094444444444,200543162,83.218444,8.170968,19.3927,-34.0152,12.593,STAR,2mass,0.129143373569364,20180610,,,491-013103,05325242+0810154,1237667725897367656,J053252.43+081015.1,3334333573180324224,39842943,,tmgaia,2.24345,2.24345,hsoy,NaN,NaN,,196.315763,-13.373837,83.046235,-15.104775,16.725,0.097,15.411,0.126,18.6094,0.0312275,15.9779,0.00369183,14.5746,0.00292748,13.2886,0.00758589,12.4108,0.00323593,11.013,0.024,10.411,0.023,10.14,0.02,AAA-222-111-000-0-0,23.4,9.968,0.023,9.849,0.02,9.767,0.056,8.662,NaN,13.6929,0.000776714,0.017,gaiaj,,3216,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
84.1538333333333,13.01025,52583022,84.153868,13.010263,2.44559,-38.9365,13.101,STAR,2mass,0.130291649714831,20180610,,,516-013485,05363692+1300369,,J053636.93+130036.6,3341238918520502912,,,tmgaia,2.18321,2.18319,hsoy,NaN,NaN,,192.552019,-10.104485,84.210625,-10.311617,18.168,0.161,16.348,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.319,0.021,10.669,0.02,10.39,0.017,AAA-222-111-000-0-0,15.1,10.166,0.023,9.952,0.019,9.801,0.055,8.267,NaN,14.3152,0.00106327,0.017,gaiaj,,3026,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
80.0012083333333,6.21766666666667,443757009,80.001231,6.217695,5.5,-37.8,10.286,STAR,2mass,0.130324416976747,20180610,,0112-00917-1,482-011086,05200029+0613036,,J052000.29+061303.3,3240921401746002304,38136677,,tmgaia,4.1,4,tycho2,NaN,NaN,,196.366869,-17.115481,79.609287,-16.861667,12.839,0.302,11.258,0.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.324,0.023,8.72,0.031,8.573,0.02,AAA-222-111-000-0-0,7.6,8.581,0.023,8.576,0.02,8.438,0.025,8.513,0.399,10.9923,0.000345996,0.018,gaiaj,,4437,168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.171099,NaN,0,NaN,,,NaN
80.2182916666666,12.7420277777778,412157361,80.218329,12.742027,17.5495,-29.4839,8.944,STAR,2mass,0.131120033887157,20180610,,0707-00273-1,514-011195,05205239+1244313,,J052052.41+124430.7,3387800109218895360,40748016,,tmgaia,1.9513,1.59272,tgas,6.10731,0.228811,tgas,190.724155,-13.509013,80.301639,-10.368557,10.693,0.096,9.855,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.217,0.019,7.818,0.018,7.746,0.016,AAA-111-111-000-0-0,5.2,7.635,0.03,7.717,0.02,7.705,0.018,7.403,0.16,9.48359,0.000345996,0.017,gaiaj,tplx,5647,188,3.71095,0.285711,NaN,NaN,2.31278,0.297609,1.00182,0.124308,0.0809817,0.0312622,DWARF,4.900434,1.261178,163.7383,10.1155,NaN,NaN,73,0.01348037,,,9.871587E-05
88.348625,0.107694444444444,39171185,88.348657,0.107712,NaN,NaN,11.802,STAR,2mass,0.131397234052038,20180610,,,451-012630,05532367+0006277,1237658187853267098,J055323.67+000627.6,3218730267801164928,35557317,,tmgaia,NaN,NaN,,NaN,NaN,,206.103518,-12.834778,88.201695,-23.321271,15.467,0.031,13.767,0.103,17.7464,0.0154111,15.5689,0.00640411,15.023,0.0133974,12.4634,0.00147364,12.8123,0.00789911,10.383,0.028,9.591,0.024,9.357,0.021,AAA-222-111-000-0-0,15.4,9.218,0.023,9.273,0.02,9.157,0.031,8.823,NaN,12.8065,0.000505869,0.018,gaiaj,,3525,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
79.413375,4.68355555555556,454203850,79.413411,4.683563,17.4051,-31.7552,8.384,STAR,2mass,0.131918223624742,20180610,24676,0108-02549-1,474-009837,05173921+0441008,,J051739.33+044100.4,3237277792010166656,36434962,,tmgaia,0.236414,0.148466,tgas,5.20766,0.237077,tgas,197.436822,-18.403007,78.877045,-18.347891,9.591,0.04,9.052,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.704,0.044,7.41,0.038,7.388,0.024,AAA-111-111-ccc-0-0,2.8,8.584,0.135,8.559,0.066,8.502,0.066,7.795,0.366,8.88904,0.000345996,0.024,gaiaj,tplx,6024,192,3.52085,0.295741,NaN,NaN,3.03788,0.403987,1.11575,0.144293,0.0397974,0.0158772,DWARF,10.94903,2.912075,192.0249,NaN,0.132074,NaN,59,1.007182,,,0.0007083812
82.16875,1.22591666666667,264679930,82.168781,1.225937,NaN,NaN,12.696,STAR,2mass,0.133443242806792,20180610,,,457-010566,05284050+0113333,,J052840.51+011333.1,3221986643284332288,,,tmgaia,NaN,NaN,,NaN,NaN,,202.031564,-17.735634,81.552335,-21.983999,NaN,NaN,15.76,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.072,0.026,10.453,0.024,10.191,0.021,AAA-222-111-000-0-0,21.7,10.047,0.023,9.879,0.02,9.705,0.042,8.37,0.304,13.822,0.000828101,0.018,gaiaj,,3128,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.154776,NaN,0,NaN,,,NaN
89.869125,-0.467111111111111,39673078,89.869159,-0.467126,NaN,NaN,11.235,STAR,2mass,0.133617829009343,20180610,,,448-013016,05592859-0028016,1237646586103464162,J055928.60-002801.5,3026389297144332800,96343,,tmgaia,NaN,NaN,,NaN,NaN,,207.349317,-11.757398,89.856885,-23.906352,14.14,0.084,12.993,0.08,16.7089,0.00841939,15.7518,0.0147038,13.8957,0.00569362,14.3652,0.0116471,11.5926,0.00295974,9.955,0.027,9.181,0.024,8.965,0.021,AAA-222-111-000-0-0,7.8,8.799,0.023,8.877,0.019,8.752,0.031,8.28,0.262,12.152,0.000371498,0.018,gaiaj,,3692,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.7764166666667,6.84380555555556,365747298,81.776443,6.843832,1.94946,-31.1592,14.393,STAR,2mass,0.133874810523068,20180610,,,,05270634+0650377,,J052706.35+065037.4,3238063564867614848,,,tmgaia,2.24943,2.24942,hsoy,NaN,NaN,,196.745342,-15.279577,81.488726,-16.35282,19.832,0.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.496,0.023,11.909,0.031,11.643,0.023,AAA-222-111-000-0-0,26.6,11.477,0.023,11.239,0.02,11.155,0.165,8.909,NaN,15.6694,0.00226531,0.017,gaiaj,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
89.0544583333333,8.05094444444445,102209586,89.054493,8.050959,2.41707,-26.7767,13.222,STAR,2mass,0.134221068225668,20180610,,,491-017174,05561307+0803034,,J055613.07+080303.2,3323397280774928768,38381424,,tmgaia,2.23847,2.23847,hsoy,NaN,NaN,,199.345532,-8.419041,89.029014,-15.385145,17.56,0.162,16.105,0.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.482,0.024,10.883,0.024,10.596,0.021,AAA-222-111-000-0-0,21.1,10.455,0.023,10.26,0.02,10.058,0.059,9.036,NaN,14.4133,0.00111881,0.017,gaiaj,,3265,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
81.9910833333333,12.4464722222222,302491066,81.99112,12.446483,1.35352,-2.76595,12.497,STAR,2mass,0.134610766427795,20180610,,,513-012104,05275786+1226473,,J052757.86+122647.3,3388996412229511552,41457349,,tmgaia,2.45318,2.45318,hsoy,NaN,NaN,,191.922191,-12.198856,82.039383,-10.771766,16.812,0.117,14.664,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.808,0.022,9.951,0.021,9.661,0.017,AAA-222-111-000-0-0,19.6,9.515,0.023,9.547,0.019,9.405,0.074,7.113,NaN,13.6605,0.000764396,0.017,gaiaj,,4930,281,0.4,NaN,-0.31,0.26,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
82.329125,12.1581944444444,302537505,82.329162,12.158204,3.41338,-27.9495,11.321,STAR,2mass,0.134679629801131,20180610,,,511-011458,05291899+1209295,,J052918.99+120929.1,3340935384589670784,41458280,,tmgaia,2.45318,2.45317,hsoy,NaN,NaN,,192.350395,-12.068735,82.359021,-11.077855,14.599,0.041,13.159,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.051,0.02,9.403,0.023,9.194,0.02,AAA-222-111-000-0-0,23,9.092,0.023,9.035,0.02,9.17,0.072,8.254,NaN,12.2321,0.000385716,0.017,gaiaj,,3710,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
82.9910833333333,-3.06019444444444,50745567,82.991111,-3.06022,6.02,-57.52,11.25,STAR,2mass,0.135483901891181,20180610,,,435-010412,05315786-0303367,1237671557010030756,J053157.88-030337.2,3216729878197029120,,,tmgaia,2,2,sblink,NaN,NaN,,206.417679,-19.049403,82.187596,-26.309634,15.243,0.168,14.717,0.172,17.9679,0.0147336,15.3146,0.00447662,14.9375,0.0123909,18.0894,0.0276631,15.8893,0.0210918,9.452,0.051,8.765,0.055,8.538,0.044,AAA-212-111-000-0-0,5.4,8.362,0.03,8.154,0.026,8.019,0.03,7.385,0.216,12.474,0.000432197,0.023,gaiaj,,2971,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.554394,NaN,0,NaN,,,NaN
81.9335,14.7662222222222,302417238,81.933539,14.766227,6.60762,-43.101,13.616,STAR,2mass,0.136848329559707,20180610,,,524-013069,05274404+1445584,,J052744.05+144558.0,3389908594564298496,,,tmgaia,2.21603,2.21602,hsoy,NaN,NaN,,189.881741,-11.020005,82.115452,-8.452559,18.765,0.162,16.829,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.853,0.021,11.264,0.023,10.969,0.02,AAA-222-111-000-0-0,19,10.744,0.024,10.515,0.021,10.304,0.09,8.518,NaN,14.8205,0.00138972,0.017,gaiaj,,3097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,NaN,NaN,74,0.7998977,,,NaN
91.2878333333333,7.55644444444444,229174039,91.287869,7.55646,8.50046,-29.8009,12.401,STAR,2mass,0.139059186716989,20180610,,,488-017867,06050908+0733232,,J060509.08+073322.8,3322414832774564096,38394688,,tmgaia,2.13337,2.13339,hsoy,NaN,NaN,,200.859637,-6.719648,91.327327,-15.876897,15.63,0.069,13.939,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.124,0.027,10.496,0.026,10.309,0.024,AAA-222-111-000-0-0,23.4,10.207,0.024,10.16,0.02,10.011,0.06,8.253,NaN,13.3162,0.000646026,0.018,gaiaj,,3858,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
88.046125,6.28944444444444,80836290,88.046157,6.289467,NaN,NaN,11.583,STAR,2mass,0.140375238298952,20180610,,,482-013863,05521107+0617220,,J055211.07+061721.8,3321102050254135680,38143234,,tmgaia,NaN,NaN,,NaN,NaN,,200.41242,-10.149689,87.967666,-17.136041,14.839,0.094,13.415,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.223,0.023,9.382,0.025,9.161,0.025,AAA-222-111-000-0-0,7.1,9.059,0.023,9.176,0.023,9.041,0.033,8.11,NaN,12.551,0.000448182,0.017,gaiaj,,3591,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
86.5614583333333,-1.78627777777778,176406709,86.561482,-1.786309,6.867,-21.7816,13.487,STAR,2mass,0.141016830942538,20180610,,,442-011346,05461475-0147106,,J054614.76-014710.9,3217915564043481600,1223255,,tmgaia,2.08539,2.0854,hsoy,NaN,NaN,,206.971635,-15.298791,86.201766,-25.180276,17.836,NaN,16.117,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.732,0.026,10.896,0.024,10.631,0.026,AAA-222-111-000-0-0,5.6,10.403,0.023,10.434,0.02,9.694,0.046,7.709,0.16,14.6872,0.00129311,0.018,gaiaj,,3269,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
