# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Source identifier}
# - {name: SpType, datatype: string, description: Spectral type (1)}
# - {name: Assoc, datatype: string, description: Association identifier (2)}
# - {name: RAh, unit: h, datatype: int64, description: Hour of Right Ascension (J2000) (3)}
# - {name: RAm, unit: min, datatype: int64, description: Minute of Right Ascension (J2000) (3)}
# - {name: RAs, unit: s, datatype: float64, description: Second of Right Ascension (J2000) (3)}
# - {name: DE-, datatype: string, description: Sign of the Declination (J2000)(3)}
# - {name: DEd, unit: deg, datatype: int64, description: Degree of Declination (J2000) (3)}
# - {name: DEm, unit: arcmin, datatype: int64, description: Arcminute of Declination (J2000) (3)}
# - {name: DEs, unit: arcsec, datatype: float64, description: Arcsecond of Declination (J2000) (3)}
# - {name: pmRA, unit: mas / yr, datatype: float64, description: Proper motion along RA times cos(DE)}
# - {name: e_pmRA, unit: mas / yr, datatype: float64, description: Uncertainty in pmRA}
# - {name: pmDE, unit: mas / yr, datatype: float64, description: Proper motion along DE}
# - {name: e_pmDE, unit: mas / yr, datatype: float64, description: Uncertainty in pmDE}
# - {name: plx, unit: mas, datatype: float64, description: Parallax}
# - {name: e_plx, unit: mas, datatype: float64, description: Uncertainty in plx}
# - {name: RVel, unit: km / s, datatype: float64, description: Radial velocity}
# - {name: e_RVel, unit: km / s, datatype: float64, description: Uncertainty in RVel}
# - {name: Amb, datatype: string, description: Identifiers of possible associations forambiguous candidates (4)}
# - {name: r_SpType, datatype: int64, description: Reference for SpType (5)}
# - {name: r_RVel, datatype: int64, description: Reference for RVel (5)}
# - {name: dstArcSec, datatype: float64}
# - {name: Tmag, datatype: float64}
# - {name: GAIA, datatype: object}
# - {name: Teff, datatype: object}
# - {name: MatchID, datatype: int64}
# - {name: MatchRA, datatype: float64}
# - {name: MatchDEC, datatype: float64}
# - {name: ra, datatype: float64}
# - {name: dec, datatype: float64}
# schema: astropy-2.0
Name SpType Assoc RAh RAm RAs DE- DEd DEm DEs pmRA e_pmRA pmDE e_pmDE plx e_plx RVel e_RVel Amb r_SpType r_RVel dstArcSec Tmag GAIA Teff MatchID MatchRA MatchDEC ra dec
J1250-4231 (M3) TWA 12 50 49.097 - 42 31 23.8 -38.78 0.15 -20.78 0.12 10.26 0.1 "" "" TWA(62);LCC(28);UCL(10) "" "" 0.626386664307 12.565 6139584006498563456 2996 258382306 192.704777 -42.523193 192.704570833 -42.5232777778
J1153+2410 (M5) CBER 11 53 45.506 + 24 10 15.41 -11.87 0.18 -9.84 0.15 11.86 0.14 "" "" "" "" "" 0.163696093128 15.28 4004386301427140992 None 141266243 178.439646 24.170977 178.439608333 24.1709472222
J1155+2528 (M1) CBER 11 55 30.54 + 25 28 32.54 -12.77 0.06 -9.63 0.04 12.37 0.04 1.6 0.8 "" "" 4 0.310838616561 11.475 4004752988554932480 3984 138895756 178.877332 25.47575 178.87725 25.4757055556
J1205+2501 M8V CBER 12 5 35.465 + 25 1 31.17 -12.9 1.1 -9.73 0.72 11.4 0.64 "" "" "" 1 "" 0.338526191722 17.391 None None 4694646 181.397768 25.025419 181.397770833 25.025325
J1208+3106 (K8) CBER 12 8 36.086 + 31 6 9.64 -11.89 0.07 -8.07 0.05 11.24 0.04 -0.5 0.7 "" "" 4 0.32378508386 11.11 4014704599579109376 4242.41 139053408 182.150447 31.102726 182.150358333 31.1026777778
J1210+2625 M9V CBER 12 10 40.925 + 26 25 32.13 -11.28 0.64 -8.29 0.76 12.2 0.43 "" "" "" 1 "" 0.237088275331 16.723 4003591285801252096 None 357306216 182.670541 26.425655 182.670520833 26.4255916667
J1214+2314 (M4) CBER 12 14 26.513 + 23 14 2.35 -11.28 0.09 -8.92 0.08 10.99 0.05 "" "" "" "" "" 0.309048977445 13.263 4001643226074315520 3482 357304912 183.610532 23.234051 183.610470833 23.2339861111
J1217+2436 M9V CBER 12 17 10.438 + 24 36 7.24 -11.5 3.8 -6.8 2.3 11.4 2.5 "" "" "" 1 "" -99.0 -99.0 -99 -99 -99 -99.0 -99.0 184.293491667 24.6020111111
J1219+3109 M8V CBER 12 19 52.414 + 31 9 57.7 -11.87 0.79 -10.56 0.5 12.51 0.43 "" "" "" 1 "" 0.621621988905 17.748 4015267996208925568 None 139087357 184.968499 31.166174 184.968391667 31.1660277778
J1224+2653 (M2) CBER 12 24 11.215 + 26 53 16.5 -11.25 0.05 -9.42 0.04 11.58 0.04 0.0 2.0 "" "" 4 0.168379744722 12.116 4009070358400381312 3884.31 284063156 186.046722 26.887963 186.046729167 26.8879166667
J1229+2146 (M2) CBER 12 29 24.9 + 21 46 49.61 -12.08 0.06 -9.82 0.04 12.12 0.04 1.0 1.0 "" "" 4 0.35747198983 11.885 3952684034874359424 3845 371609751 187.353825 21.780518 187.35375 21.7804472222
J1233+3107 M9V CBER 12 33 51.588 + 31 7 5.04 -11.26 0.95 -8.58 0.64 11.59 0.66 "" "" "" 1 "" 0.115257734108 18.31 4012277084063256192 None 138974910 188.464984 31.11808 188.46495 31.1180666667
J1235+2750 (M5) CBER 12 35 52.31 + 27 50 41.15 -11.79 0.19 -8.55 0.12 11.32 0.13 "" "" "" "" "" 0.33388949135 15.594 4010499895315622656 None 376525764 188.968027 27.844834 188.967958333 27.8447638889
J1237+3108 M7V CBER 12 37 27.564 + 31 8 2.16 -11.45 0.22 -8.24 0.15 11.42 0.16 "" "" "" 1 "" 0.335742828267 15.979 4012301410757822464 None 4751258 189.364945 31.133979 189.36485 31.1339333333
J1238+2333 (M2) CBER 12 38 11.441 + 23 33 21.97 -12.04 0.07 -10.34 0.04 11.45 0.04 -1.0 2.0 "" "" 4 0.40059237333 11.962 3958873735582281472 3824 159187357 189.547707 23.556209 189.547670833 23.5561027778
J1244+2456 (M3) CBER 12 44 29.974 + 24 56 2.55 -12.22 0.05 -8.76 0.04 12.12 0.04 "" "" "" "" "" 0.262379230924 12.624 3960936797357304960 3585 373709004 191.124972 24.934044 191.124891667 24.9340416667
J1244+2547 M7V CBER 12 44 31.567 + 25 47 20.77 -12.22 0.36 -7.83 0.24 12.11 0.26 "" "" "" 1 "" 0.310851974111 16.52 None None 373709142 191.131619 25.789133 191.131529167 25.7891027778
J1247+2445 M7V CBER 12 47 22.661 + 24 45 48.49 -11.82 0.63 -9.35 0.39 12.21 0.32 "" "" "" 1 "" 0.356867182589 17.515 3957929976648711808 None 199459609 191.84453 24.76347 191.844420833 24.7634694444
J1249+2521 K5V CBER 12 49 0.406 + 25 21 35.43 -12.71 0.08 -8.69 0.06 12.29 0.06 "" "" "" 56 "" 0.273449572585 10.724 3958058550789616384 4303 160010638 192.251726 25.359911 192.251691667 25.3598416667
J1249+2709 (M0) CBER 12 49 24.175 + 27 9 57.79 -11.28 0.07 -7.83 0.06 11.15 0.05 -1.0 2.0 "" "" 4 0.3270706884 11.482 3961802628400158592 4207.39 156513721 192.350831 27.166046 192.350729167 27.1660527778
J1251+2132 (M6) CBER 12 51 26.786 + 21 32 43.48 -11.99 0.27 -9.36 0.16 11.59 0.14 "" "" "" "" "" 0.253962443354 15.953 3954790802231914496 None 198483276 192.861665 21.545458 192.861608333 21.5454111111
J1255+2255 (M6) CBER 12 55 55.378 + 22 55 12.58 -11.04 0.26 -8.52 0.16 11.15 0.13 -1.0 2.0 "" "" "" 0.305649278491 15.957 3956537616971055360 None 337298757 193.980783 22.920237 193.980741667 22.9201611111
J1257+2639 (M5) CBER 12 57 48.602 + 26 39 36.55 -12.34 0.09 -7.74 0.07 11.82 0.06 "" "" "" "" "" 0.249313044391 14.01 3958585457377822592 3399 359122056 194.452506 26.660222 194.452508333 26.6601527778
J1257+2449 (M4) CBER 12 57 56.546 + 24 49 17.95 -12.18 0.12 -8.24 0.08 12.04 0.06 "" "" "" "" "" 0.225697525973 13.308 3957357577767320704 3541 359122368 194.485631 24.821712 194.485608333 24.8216527778
J1259+2531 (M5) CBER 12 59 3.074 + 25 31 7.57 -11.43 0.12 -8.24 0.11 11.17 0.1 "" "" "" "" "" 0.351376767025 15.129 3958248972459474560 None 365995315 194.762874 25.518847 194.762808333 25.5187694444
J0519+0725 (M6) THOR 5 19 8.495 + 7 25 28.0 9.57 0.35 -32.87 0.28 10.34 0.22 "" "" "" "" "" 1.43823622112 15.453 None None 443749415 79.785368 7.424843 79.7853958333 7.42444444444
J0519+0909 (M5) THOR 5 19 26.189 + 9 9 54.34 11.92 0.32 -35.72 0.24 10.18 0.18 "" "" "" "" "" 9.37109889516 18.122 3338393726024326656 None 373554229 79.857638 9.162942 79.8591208333 9.16509444444
J0520+0511 K0 THOR 5 20 17.962 + 5 11 51.58 11.94 0.25 -35.16 0.19 10.72 0.14 "" "" "" 57 "" 0.521838423117 14.974 None 2973 449312342 80.0748 5.1978 80.0748416667 5.19766111111
J0522+0545 (M8) THOR 5 22 32.862 + 5 45 23.84 2.0 1.7 -24.5 1.5 10.57 0.89 "" "" "" "" "" 0.331321922506 18.449 3237832358188788864 None 264590714 80.636889 5.756707 80.636925 5.75662222222
J0523+0459 (M6) THOR 5 23 39.549 + 4 59 30.47 10.2 1.0 -34.53 0.76 10.5 0.34 "" "" "" "" "" 0.542790073334 15.999 None None 269201061 80.914736 4.991939 80.9147875 4.99179722222
J0527+0626 (M6) THOR 5 27 28.062 + 6 26 43.32 8.93 0.4 -32.37 0.3 10.01 0.2 "" "" "" "" "" 0.57496972264 15.693 None None 365748368 81.866868 6.445516 81.866925 6.44536666667
J0539+0848 (M5) THOR 5 39 4.466 + 8 48 20.38 9.74 0.18 -38.62 0.16 10.92 0.15 "" "" "" "" "" 0.655954104769 14.349 None None 144667802 84.768579 8.805841 84.7686083333 8.80566111111
J0542+1539 (M5) THOR 5 42 16.729 + 15 39 43.49 5.71 0.23 -39.86 0.18 10.52 0.14 "" "" "" "" "" 0.716594539574 14.791 None None 247439284 85.569688 15.662279 85.5697041667 15.6620805556
J0304-3919 (M5) XFOR 3 4 15.712 - 39 19 12.94 40.64 0.09 -5.53 0.1 10.13 0.06 "" "" "" "" "" 0.74297402646 14.68 5044692973259188480 None 175534222 46.0652 -39.320267 46.0654666667 -39.3202611111
J0321-3521 (M6) XFOR 3 21 1.96 - 35 21 21.95 37.9 0.14 -5.58 0.21 10.01 0.11 "" "" "" "" "" 0.683247681055 16.134 5047057266856533760 None 142851561 50.257938 -35.356062 50.2581666667 -35.3560972222
J0323-3652 (M4) XFOR 3 23 48.483 - 36 52 39.02 41.46 0.09 -5.45 0.12 10.5 0.06 "" "" "" "" "" 0.620923566449 13.651 4854562879963507712 3085 160004720 50.951801 -36.877472 50.9520125 -36.8775055556
J0325-3706 (M4) XFOR 3 25 24.072 - 37 6 6.05 38.56 0.06 -4.46 0.09 10.17 0.05 "" "" "" "" "" 0.713722190575 13.437 4854563979477272960 3164 160009695 51.350074 -37.101598 51.3503 -37.1016805556
J1141-7315 (M5) EPSC 11 41 17.069 - 73 15 36.9 -40.6 0.09 5.67 0.08 10.42 0.05 "" "" EPSC(71);LCC(28) "" "" 0.680707620683 14.002 5226891705070175104 None 454715223 175.321776 -73.260262 175.321120833 -73.26025
J1143-7418 (M3) EPSC 11 43 29.506 - 74 18 37.87 -41.28 0.07 -3.03 0.07 10.06 0.04 "" "" EPSC(91);LCC(9) "" "" 0.749198025494 12.852 5226532233485499136 3321 454757744 175.873705 -74.310493 175.872941667 -74.3105194444
J1200-7444 (M3) EPSC 12 0 2.525 - 74 44 6.79 -42.05 0.08 -5.7 0.07 10.07 0.05 "" "" "" "" "" 0.687386743995 12.986 5841257777143900928 3440 454980196 180.011243 -74.735237 180.010520833 -74.7352194444
J1220-7135 (M2) EPSC 12 20 33.854 - 71 35 18.96 -41.78 0.1 -8.57 0.07 10.77 0.06 7.0 1.0 EPSC(85);LCC(15) "" "" 0.525969459237 11.836 5842802831499743104 3133 447993848 185.141505 -71.588562 185.141058333 -71.5886
J1220-7353 (M2) EPSC 12 20 36.038 - 73 53 2.97 -40.62 0.07 -9.33 0.05 10.01 0.04 "" "" "" "" "" 0.676119724874 11.9 5841394185303696384 3446 359766629 185.150794 -73.884094 185.150158333 -73.8841583333
J1222-7001 (M3) EPSC 12 22 0.521 - 70 1 3.94 -41.31 0.1 -10.47 0.06 10.01 0.05 "" "" EPSC(62);LCC(38) "" "" 0.856529123001 11.05 5855209892503441280 6093 405081305 185.502854 -70.017807 185.502170833 -70.0177611111
J1222-7137 M2 EPSC 12 22 22.222 - 71 37 4.25 -42.95 0.04 -9.96 0.04 10.52 0.03 "" "" EPSC(85);LCC(15) 21 "" 0.773632189527 11.307 5842775549874127488 3239 405040121 185.593255 -71.617798 185.592591667 -71.6178472222
J1222-7410 (M5) EPSC 12 22 48.475 - 74 10 20.57 -42.57 0.15 -9.27 0.13 10.6 0.09 "" "" "" "" "" 0.66368737848 14.548 None None 359892714 185.702615 -74.172318 185.701979167 -74.1723805556
J1225-7551 (M4) EPSC 12 25 58.094 - 75 51 11.83 -41.23 0.11 -10.46 0.11 10.05 0.07 "" "" "" "" "" 0.603581109826 13.871 5837190992869390208 None 360086059 186.492709 -75.853233 186.492058333 -75.8532861111
J1232-7654 (M2) EPSC 12 32 47.878 - 76 54 24.05 -41.8 1.7 -13.5 1.3 11.69 0.91 "" "" "" "" "" 0.668448181577 11.507 5836849079113223168 3343 360339486 188.200248 -76.906609 188.199491667 -76.9066805556
J0520+2504 (M4) 118TAU 5 20 36.223 + 25 4 4.0 9.41 0.18 -42.55 0.11 10.18 0.1 "" "" "" "" "" 0.685695889651 13.839 3417556570360089088 None 62632828 80.150885 25.067964 80.1509291667 25.0677777778
J1019-6440 (M3) LCC 10 19 3.079 - 64 40 51.87 -34.31 0.09 12.02 0.08 11.48 0.04 15.8 0.7 "" "" 5 0.618739344546 12.14 5251591477872472704 3296 378035942 154.763204 -64.681137 154.762829167 -64.681075
J1022-6216 (M5) LCC 10 22 3.722 - 62 16 28.44 -36.89 0.18 10.92 0.16 11.9 0.1 "" "" LCC(53);CAR(47) "" "" 0.655334340469 13.699 None 4127 378621754 155.515871 -62.274635 155.515508333 -62.2745666667
J1026-5955 (M2) LCC 10 26 46.538 - 59 55 26.59 -33.33 0.1 6.93 0.1 10.04 0.06 "" "" LCC(50);CAR(50) "" "" 6.30458237607 15.083 5255210692193198336 5377 464605106 156.697072 -59.923309 156.693908333 -59.9240527778
J1040-6302 (M6) LCC 10 40 5.741 - 63 2 39.08 -29.84 0.79 2.99 0.63 11.26 0.45 "" "" "" "" "" 6.36731420767 17.048 5253461506638414592 4211 464897127 160.025199 -63.04586 160.023920833 -63.0441888889
J1040-6716 (M8) LCC 10 40 20.083 - 67 16 46.07 -33.0 1.2 11.73 0.98 10.79 0.59 "" "" "" "" "" 0.501864069247 18.237 5238901533146004480 None 398014615 160.084031 -67.279495 160.083679167 -67.2794638889
J1044-6314 (M8) LCC 10 44 43.075 - 63 14 26.2 -38.4 1.1 6.73 0.84 11.45 0.47 "" "" LCC(77);CAR(23) "" "" 6.25653290112 17.756 5241455011462466688 None 390959576 161.179666 -63.242347 161.179479167 -63.2406111111
J1052-6818 (M9) LCC 10 52 9.058 - 68 18 42.09 -42.6 1.2 7.9 1.1 13.15 0.69 "" "" "" "" "" 5.67849268422 16.687 5232033193243804416 5218 399062273 163.033616 -68.312096 163.037741667 -68.3116916667
J1104-6949 (M3) LCC 11 4 23.731 - 69 49 21.78 -40.49 0.07 2.56 0.06 10.19 0.04 "" "" "" "" "" 0.587138083304 12.434 5231643382011521152 3201 400331058 166.099352 -69.822716 166.098879167 -69.8227166667
J1104-6711 (M0) LCC 11 4 34.013 - 67 11 51.84 -38.82 0.04 9.74 0.04 10.78 0.02 16.0 1.0 LCC(91);CAR(9) "" 4 0.616360639909 11.473 5238340129374896512 3750 400320132 166.142148 -67.197777 166.141720833 -67.1977333333
J1126-5934 (M4) LCC 11 26 58.838 - 59 34 47.7 -40.02 0.08 -0.86 0.07 10.64 0.05 "" "" "" "" "" 9.30896051336 11.438 5336159383932211328 8384 451557719 171.747347 -59.582253 171.745158333 -59.5799166667
J1131-6855 (M2) LCC 11 31 57.842 - 68 55 18.33 -41.44 0.06 -2.16 0.06 10.22 0.04 "" "" "" "" "" 0.548862715087 12.262 None 3271 280675564 172.991432 -68.921753 172.991008333 -68.9217583333
J1132-5650 (M4) LCC 11 32 17.081 - 56 50 8.87 -40.16 0.1 -6.04 0.08 10.02 0.07 "" "" "" "" "" 0.60650433527 13.387 5342849293716672896 3002 451922999 173.071472 -56.835762 173.071170833 -56.8357972222
J1136-6927 (M2) LCC 11 36 16.73 - 69 27 51.54 -42.67 0.09 0.46 0.07 10.14 0.05 "" "" "" "" "" 0.657630067533 12.051 5234117008292638464 3230 280945693 174.070227 -69.464333 174.069708333 -69.4643166667
J1136-6053 (M3) LCC 11 36 22.33 - 60 53 14.59 -43.83 0.06 -2.52 0.06 11.32 0.04 "" "" "" "" "" 0.702249203147 12.114 5335755725727545472 3306 290674357 174.093439 -60.88736 174.093041667 -60.8873861111
J1142-5708 (M5) LCC 11 42 17.038 - 57 8 2.72 -40.19 0.11 -7.23 0.09 10.01 0.07 "" "" "" "" "" 0.580027082145 14.421 5342965086033135744 None 266842406 175.571285 -57.134064 175.570991667 -57.1340888889
J1149-5948 (K3) LCC 11 49 58.114 - 59 48 2.99 -43.5 1.7 -4.6 1.4 11.7 1.3 "" "" "" "" "" 1.2645583322 8.997 5335541252269196160 5614 268894000 177.492838 -59.800804 177.492141667 -59.8008305556
J1150-5032 (M8) LCC 11 50 55.416 - 50 32 45.32 -40.6 0.87 -10.45 0.58 10.31 0.55 "" "" "" "" "" 0.65368797716 16.955 None None 94634649 177.731179 -50.545883 177.7309 -50.5459222222
J1152-7041 (M5) LCC 11 52 11.856 - 70 41 55.93 -41.54 0.14 -5.24 0.14 10.12 0.08 "" "" "" "" "" 0.60241576834 14.685 5233432940264438144 None 410981161 178.049892 -70.69883 178.0494 -70.6988694444
J1152-6645 (M4) LCC 11 52 17.791 - 66 45 45.67 -41.55 0.09 -6.25 0.08 10.17 0.05 "" "" "" "" "" 7.02192642959 17.239 5236118841013585536 None 410921442 178.069219 -66.762459 178.074129167 -66.7626861111
J1153-6711 (M4) LCC 11 53 28.939 - 67 11 12.99 -43.13 0.08 -6.39 0.07 10.5 0.05 "" "" "" "" "" 0.672057415702 13.325 5236079773988640512 3129 411128422 178.371017 -67.186864 178.370579167 -67.1869416667
J1154-5403 (M4) LCC 11 54 17.354 - 54 3 40.86 -42.17 0.1 -10.25 0.09 10.28 0.07 "" "" "" "" "" 8.3059294338 16.67 5344348477818153088 3813 375565863 178.576239 -54.061382 178.572308333 -54.06135
J1154-5324 (M0) LCC 11 54 31.666 - 53 24 32.81 -40.95 0.05 -10.49 0.04 10.5 0.03 14.0 2.0 "" "" 4 0.696709375818 11.501 5368378544961139200 3661 400913139 178.632259 -53.409073 178.631941667 -53.4091138889
J1154-5956 (M4) LCC 11 54 56.65 - 59 56 47.57 -44.07 0.08 -5.33 0.08 11.69 0.05 "" "" "" "" "" 0.749398848876 13.628 5341341176074000896 2988 375729536 178.736452 -59.946514 178.736041667 -59.9465472222
J1159-6041 (M5) LCC 11 59 29.51 - 60 41 6.62 -38.78 0.15 -5.58 0.13 10.48 0.09 "" "" "" "" "" 0.673841810195 13.918 5335253695587189504 None 307255082 179.873333 -60.685135 179.872958333 -60.6851722222
J1202-6213 (M5) LCC 12 2 12.161 - 62 13 50.85 -39.55 0.17 -4.8 0.18 10.47 0.12 "" "" "" "" "" 0.751044499991 13.267 None 4311 378804584 180.551117 -62.230774 180.550670833 -62.2307916667
J1202-6409 (M5) LCC 12 2 28.099 - 64 9 9.85 -47.3 0.19 -5.19 0.14 12.01 0.11 "" "" "" "" "" 0.739505471852 15.253 6054055780114970240 None 378684460 180.617543 -64.1527 180.617079167 -64.1527361111
J1203-6905 (M2) LCC 12 3 2.023 - 69 5 12.83 -38.38 0.06 -0.68 0.05 10.36 0.04 "" "" "" "" "" 0.564888773121 12.292 5859191602071979008 3455 412226318 180.758868 -69.086888 180.758429167 -69.0868972222
J1206-6554 (M8) LCC 12 6 42.727 - 65 54 0.3 -38.8 2.1 -5.7 1.1 10.3 0.84 "" "" "" "" "" 0.649418420539 16.919 None None 312093689 181.67844 -65.900017 181.678029167 -65.9000833333
J1210-6226 (M4) LCC 12 10 1.334 - 62 26 43.03 -41.11 0.09 -10.12 0.08 10.16 0.06 "" "" "" "" "" 7.78605739334 16.141 6057500245105756928 4355 381377825 182.501799 -62.446572 182.505558333 -62.4452861111
J1210-6244 (M3) LCC 12 10 9.161 - 62 44 5.49 -41.89 0.09 -10.09 0.08 10.3 0.06 "" "" "" "" "" 0.652627456826 12.512 6054478782853695744 3064 381374762 182.538544 -62.734798 182.538170833 -62.7348583333
J1210-5321 (M7) LCC 12 10 56.491 - 53 21 59.72 -38.2 0.43 -11.65 0.33 10.26 0.33 "" "" "" "" "" 4.31330018798 17.557 6077003756021640448 3579 334211619 182.733382 -53.366713 182.735379167 -53.3665888889
J1212-5801 (M3) LCC 12 12 22.099 - 58 1 10.57 -41.66 0.07 -12.1 0.05 10.29 0.04 "" "" "" "" "" 0.791750832135 12.47 6071362058775262464 3324 411357190 183.092476 -58.019538 183.092079167 -58.0196027778
J1213-6447 (K5) LCC 12 13 19.5 - 64 47 50.23 -46.08 0.36 -7.52 0.32 11.74 0.22 14.0 1.0 "" "" 4 0.620649258305 10.066 6053080169702646528 3835 382407397 183.331606 -64.797204 183.33125 -64.7972861111
J1213-6448 (K7) LCC 12 13 20.902 - 64 48 59.62 -46.83 0.04 -7.22 0.04 12.25 0.03 14.0 3.0 "" "" 4 0.697305741992 10.512 6053080100983170176 4157 382407573 183.337537 -64.816521 183.337091667 -64.8165611111
J1217-6409 M2 LCC 12 17 40.056 - 64 9 39.19 -37.58 0.68 -6.11 0.5 10.96 0.38 "" "" "" 21 "" 0.515107834507 11.362 6053316942658822272 3429 308903151 184.4172 -64.160828 184.4169 -64.1608861111
J1217-5718 (M5) LCC 12 17 54.026 - 57 18 11.97 -35.7 0.56 -10.79 0.44 11.88 0.36 "" "" "" "" "" 0.636139582842 13.537 6071792173980246784 3041 390397794 184.475392 -57.303237 184.475108333 -57.303325
J1217-5855 (M0) LCC 12 17 58.07 - 58 55 56.82 -41.1 0.11 -11.89 0.09 10.0 0.08 "" "" "" "" "" 9.43265090535 15.036 6059404938543543296 3314 390389557 184.490426 -58.929952 184.491958333 -58.93245
J1218-6621 (M6) LCC 12 18 47.633 - 66 21 43.85 -40.8 0.36 -10.49 0.22 10.06 0.19 "" "" "" "" "" 0.730066351075 15.202 None None 314624925 184.69896 -66.362129 184.698470833 -66.3621805556
J1219-5520 (M5) LCC 12 19 13.241 - 55 20 20.01 -37.97 0.25 -12.31 0.2 10.08 0.21 "" "" "" "" "" 0.642284713708 14.353 None None 287664825 184.805475 -55.338848 184.805170833 -55.3388916667
J1221-5813 (M4) LCC 12 21 10.975 - 58 13 12.09 -35.69 0.58 -8.29 0.61 10.31 0.43 "" "" "" "" "" 0.652567079826 13.495 6071472525336454656 None 401049758 185.29606 -58.219975 185.295729167 -58.220025
J1221-6754 (M2) LCC 12 21 58.8 - 67 54 54.91 -42.6 0.07 -11.1 0.05 10.43 0.04 "" "" "" "" "" 0.597650165586 12.094 5859373914846898688 3213 405089321 185.495437 -67.915229 185.495 -67.9152527778
J1222-6330 (M8) LCC 12 22 7.915 - 63 30 53.87 -36.3 1.4 -8.4 1.0 10.77 0.88 "" "" "" "" "" 2.03073595888 17.043 6053760973560338688 None 311331789 185.533668 -63.515437 185.532979167 -63.5149638889
J1222-5636 (M5) LCC 12 22 42.262 - 56 36 11.59 -34.9 0.36 -10.65 0.29 10.2 0.28 "" "" "" "" "" 0.546866787784 14.277 6072591278428756608 None 67868078 185.67635 -56.603166 185.676091667 -56.6032194444
J1225-5944 (M8) LCC 12 25 4.747 - 59 44 33.73 -37.92 0.6 -12.45 0.56 10.11 0.46 "" "" "" "" "" 8.01433272206 13.858 6059076120150536576 3554 270992140 186.268708 -59.740543 186.269779167 -59.7427027778
J1225-6721 (M4) LCC 12 25 11.95 - 67 21 44.97 -40.71 0.1 -11.22 0.07 10.06 0.06 "" "" "" "" "" 8.43414282882 17.369 5859820110403215360 None 281757083 186.295135 -67.360983 186.299791667 -67.3624916667
J1225-6529 (M6) LCC 12 25 25.258 - 65 29 27.68 -37.17 0.43 -7.04 0.25 10.01 0.2 "" "" "" "" "" 7.13825535962 13.22 5860974150936468864 8251 450504803 186.354088 -65.489098 186.355241667 -65.4910222222
J1225-5747 (M5) LCC 12 25 34.997 - 57 47 11.95 -39.92 0.14 -10.59 0.12 10.45 0.11 "" "" "" "" "" 0.647720166517 15.391 6071578628205554816 None 271106312 186.39615 -57.786613 186.395820833 -57.7866527778
J1227-6505 (M8) LCC 12 27 13.886 - 65 5 55.24 -36.1 1.3 -10.04 0.74 10.1 0.68 "" "" "" "" "" 9.86557305367 16.706 5861194637379763968 5967 450731409 186.811677 -65.100897 186.807858333 -65.0986777778
J1228-6300 (M8) LCC 12 28 19.234 - 63 0 54.65 -35.3 2.9 -1.4 2.0 10.9 1.7 "" "" "" "" "" 6.00290613907 15.486 6053804369910808192 4574 450798369 187.080451 -63.013519 187.080141667 -63.0151805556
J1229-6001 (K9) LCC 12 29 14.342 - 60 1 13.04 -39.51 0.04 -13.75 0.04 10.02 0.03 "" "" "" "" "" 0.588668421875 11.324 6058353186952120064 3752 450861969 187.310073 -60.020244 187.309758333 -60.0202888889
J1231-5456 (M4) LCC 12 31 8.446 - 54 56 44.57 -35.55 0.14 -12.66 0.11 10.14 0.11 "" "" "" "" "" 0.661167871492 13.44 6074516458849906560 3444 272407484 187.78546 -54.945614 187.785191667 -54.9457138889
J1232-6456 (K6) LCC 12 32 42.485 - 64 56 51.45 -41.74 0.05 -13.73 0.04 10.38 0.04 13.0 1.0 "" "" 4 0.755083220561 10.7 5861105920527828608 3839 179556239 188.177491 -64.947559 188.177020833 -64.947625
J1233-6848 (M5) LCC 12 33 24.734 - 68 48 55.6 -41.43 0.13 -12.51 0.11 10.06 0.09 "" "" LCC(92);EPSC(8) "" "" 0.614444595902 14.177 5856410387410772352 None 326538701 188.353491 -68.815376 188.353058333 -68.8154444444
J1233-5923 (M5) LCC 12 33 28.963 - 59 23 46.98 -37.05 0.19 -8.4 0.18 10.09 0.15 13.9 0.9 "" "" 5 3.45978291163 11.191 6058441766355347200 None 273033221 188.37228 -59.395874 188.370679167 -59.3963833333
J1233-5634 (M5) LCC 12 33 59.438 - 56 34 48.22 -33.41 0.22 -13.02 0.2 10.18 0.16 "" "" "" "" "" 0.520675814351 14.237 6073201958353943424 None 273279356 188.497887 -56.57999 188.497658333 -56.5800611111
J1234-5827 (M8) LCC 12 34 5.83 - 58 27 49.69 -38.65 0.55 -14.53 0.49 10.26 0.45 "" "" "" "" "" 6.85525009349 16.519 6060790804232566784 4952 273156030 188.523241 -58.465626 188.524291667 -58.4638027778
J1235-7043 (M5) LCC 12 35 15.245 - 70 43 8.0 -43.72 0.11 -12.64 0.09 10.71 0.07 "" "" LCC(89);EPSC(11) "" "" 0.801335987287 14.084 None None 327039106 188.814193 -70.718872 188.813520833 -70.7188888889
J1235-6818 (M4) LCC 12 35 57.055 - 68 18 1.19 -36.96 0.3 -8.18 0.24 10.25 0.18 "" "" "" "" "" 0.602860530456 13.358 5856485807039227264 3075 327018071 188.988165 -68.300285 188.987729167 -68.3003305556
J1236-5301 (M3) LCC 12 36 13.567 - 53 1 33.07 -38.4 0.08 -15.8 0.06 10.12 0.07 "" "" "" "" "" 0.624402304717 12.941 6077824369652466048 3293 260778617 189.056796 -53.025787 189.056529167 -53.0258527778
