Star,P2,P1,Gaia,TYC,HIP,RAJ2000,DEJ2000,Gmag,Jmag,RAVE,Group,Size,Np,_2M,SimbadName,RA,DEC
9412.0,1.0,2.0,6.092201446252576e+18,b'8282-516-1',,216.772976,-47.239478,10.350000381469727,9.062000274658203,b'20110503_1423m46_121',33.0,7.0,9.0,b'2M',b'TYC 8282-516-1',216.772976,-47.239478
9413.0,0.0,1.0,1.8239983935799142e+18,b'1606-2345-1',,295.618807,17.427965,9.4350004196167,8.369000434875488,b'',4278.0,2.0,1.0,b'2M',b'TYC 1606-2345-1',295.618807,17.427965
9414.0,1.0,0.0,1.8239983935799142e+18,b'1606-1991-1',,295.620454,17.42752,8.479000091552734,7.618000030517578,b'',4278.0,2.0,1.0,b'2M',b'TYC 1606-1991-1',295.620454,17.42752
9415.0,1.0,0.0,1.50656223981192e+18,b'3472-571-1',,215.918538,45.937735,9.465999603271484,8.267000198364258,b'',2642.0,2.0,1.0,b'2M',b'TYC 3472-571-1',215.918538,45.937735
9416.0,0.0,1.0,4.4882635017637555e+17,b'3724-397-1',,56.204636,57.027559,10.729000091552734,9.118000030517578,b'',4279.0,2.0,1.0,b'2M',b'TYC 3724-397-1',56.204636,57.027559
9417.0,1.0,0.0,4.488265563348056e+17,b'3724-549-1',,56.198698,57.030803,10.72599983215332,9.12600040435791,b'',4279.0,2.0,1.0,b'2M',b'TYC 3724-549-1',56.198698,57.030803
9418.0,0.0,1.0,3.559849730227859e+18,b'6084-921-1',,168.397707,-15.964079,9.763999938964844,8.895999908447266,b'20090308_1114m13_003',4280.0,2.0,1.0,b'2M',b'TYC 6084-921-1',168.397707,-15.964079
9419.0,1.0,0.0,3.559849730228339e+18,b'6084-1892-1',,168.396842,-15.959261,9.95300006866455,9.067000389099121,b'20100410_1114m13_003',4280.0,2.0,1.0,b'2M',b'TYC 6084-1892-1',168.396842,-15.959261
9420.0,1.0,0.0,2.375774560080804e+17,b'2865-898-1',,52.235816,40.645789,8.729000091552734,7.60099983215332,b'',3878.0,2.0,1.0,b'2M',b'TYC 2865-898-1',52.235816,40.645789
9421.0,1.0,0.0,6.502721326711867e+18,b'8454-115-1',,348.740149,-50.392081,10.017000198364258,9.11400032043457,b'',4267.0,2.0,1.0,b'2M',b'TYC 8454-115-1',348.740149,-50.392081
9422.0,1.0,0.0,4.635177840277787e+17,b'4066-558-1',,51.656123,62.261278,10.088000297546387,9.196000099182129,b'',1206.0,2.0,1.0,b'2M',b'TYC 4066-558-1',51.656123,62.261278
9423.0,1.0,0.0,2.971421687210286e+18,b'5920-644-1',,83.575593,-17.154341,8.90999984741211,8.182999610900879,b'',4217.0,2.0,1.0,b'2M',b'TYC 5920-644-1',83.575593,-17.154341
9424.0,0.0,1.0,4.907205916153527e+18,b'',3619.0,11.606442,-57.927656,6.823999881744385,5.306000232696533,b'',4281.0,2.0,1.0,b'2M',b'HIP 3619',11.606442,-57.927656
9425.0,0.0,1.0,1.811156097763968e+17,b'2394-98-1',,79.382193,33.201546,7.75,7.557000160217285,b'',4282.0,2.0,1.0,b'2M',b'TYC 2394-98-1',79.382193,33.201546
9426.0,0.0,1.0,3.0462041459387366e+18,b'5389-869-1',,106.841473,-11.436777,10.29699993133545,9.168999671936035,b'',4283.0,2.0,1.0,b'2M',b'TYC 5389-869-1',106.841473,-11.436777
9427.0,1.0,0.0,3.0462041802984755e+18,b'5389-255-1',,106.821577,-11.436936,10.008000373840332,8.954000473022461,b'',4283.0,2.0,1.0,b'2M',b'TYC 5389-255-1',106.821577,-11.436936
9428.0,1.0,0.0,5.791140078642665e+18,b'9255-1748-1',,206.796268,-74.766349,9.383999824523926,8.258000373840332,b'',2684.0,2.0,1.0,b'2M',b'TYC 9255-1748-1',206.796268,-74.766349
9429.0,5.0,2.0,5.861485526917386e+18,b'9001-28-1',,193.346146,-65.674484,8.902999877929688,7.679999828338623,b'',3.0,114.0,365.0,b'2M',b'TYC 9001-28-1',193.346146,-65.674484
9430.0,1.0,0.0,6.166037843948205e+17,b'1412-1572-1',,149.678857,15.611028,10.9350004196167,9.538000106811523,b'',3650.0,2.0,1.0,b'2M',b'TYC 1412-1572-1',149.678857,15.611028
9431.0,1.0,0.0,1.5314714008611748e+18,b'2530-175-1',,186.304089,37.245649,9.727999687194824,8.432000160217285,b'',3788.0,2.0,1.0,b'2M',b'TYC 2530-175-1',186.304089,37.245649
9432.0,0.0,1.0,4.4397063194859853e+18,b'',80134.0,245.34687,6.665418,7.927999973297119,7.085999965667725,b'',4284.0,2.0,1.0,b'2M',b'HIP 80134',245.34687,6.665418
9433.0,1.0,0.0,5.679831671839409e+18,b'6036-513-1',,139.405312,-19.555161,8.427000045776367,7.572000026702881,b'',4230.0,2.0,1.0,b'2M',b'TYC 6036-513-1',139.405312,-19.555161
9434.0,0.0,1.0,4.763181506506724e+18,b'',25251.0,81.001294,-58.095117,8.434000015258789,7.914999961853027,b'',4285.0,2.0,1.0,b'2M',b'HIP 25251',81.001294,-58.095117
9435.0,1.0,0.0,4.763182262420968e+18,b'8526-107-1',,80.967457,-58.091003,10.85099983215332,9.866000175476074,b'',4285.0,2.0,1.0,b'2M',b'TYC 8526-107-1',80.967457,-58.091003
9436.0,1.0,0.0,3.560183019690364e+18,b'6085-1197-1',,171.39588,-16.227301,11.270999908447266,10.008999824523926,b'20060506_1122m17_084',4151.0,2.0,1.0,b'2M',b'TYC 6085-1197-1',171.39588,-16.227301
9437.0,1.0,0.0,4.439724942464177e+18,b'380-158-1',,245.263943,6.844553,11.496000289916992,10.04699993133545,b'',4255.0,2.0,1.0,b'2M',b'TYC 380-158-1',245.263943,6.844553
9438.0,1.0,0.0,6.689998427854138e+17,b'1380-1277-1',,121.34001,18.09805,10.800000190734863,9.67199993133545,b'',4049.0,2.0,1.0,b'2M',b'TYC 1380-1277-1',121.34001,18.09805
9439.0,1.0,0.0,6.205597447680151e+18,b'',73666.0,225.882906,-31.376337,7.7820000648498535,6.900000095367432,b'',4265.0,2.0,1.0,b'2M',b'HIP 73666',225.882906,-31.376337
9440.0,0.0,1.0,1.992473467927383e+18,b'3999-74-1',,351.944893,52.629557,11.807000160217285,10.8149995803833,b'',4286.0,2.0,1.0,b'2M',b'TYC 3999-74-1',351.944893,52.629557
9441.0,1.0,0.0,5.825573999689575e+18,b'',77444.0,237.145976,-65.234494,8.197999954223633,6.894000053405762,b'',2960.0,2.0,1.0,b'2M',b'HIP 77444',237.145976,-65.234494
9442.0,1.0,0.0,2.5084821775793728e+17,b'3339-690-1',,59.86693,51.154494,10.72599983215332,9.734000205993652,b'',4192.0,2.0,1.0,b'2M',b'TYC 3339-690-1',59.86693,51.154494
9443.0,0.0,1.0,2.2562447612396713e+18,b'4431-398-1',,283.939852,68.676368,9.887999534606934,9.062999725341797,b'',4287.0,2.0,1.0,b'2M',b'TYC 4431-398-1',283.939852,68.676368
9444.0,1.0,0.0,4.907403037972497e+18,b'',4668.0,14.988013,-57.700932,8.998000144958496,7.918000221252441,b'',4275.0,2.0,1.0,b'2M',b'HIP 4668',14.988013,-57.700932
9445.0,1.0,0.0,4.4397575498558935e+18,b'381-325-1',,245.92089,7.327702,10.54800033569336,9.197999954223633,b'',4284.0,2.0,1.0,b'2M',b'TYC 381-325-1',245.92089,7.327702
9446.0,0.0,1.0,1.5416679280997868e+18,b'',60832.0,187.018937,44.791808,8.109999656677246,6.841000080108643,b'',4288.0,2.0,1.0,b'2M',b'HIP 60832',187.018937,44.791808
9447.0,1.0,0.0,1.5070461280072525e+18,b'',70814.0,217.231176,47.150705,8.109999656677246,7.635000228881836,b'',1716.0,2.0,1.0,b'2M',b'HIP 70814',217.231176,47.150705
9448.0,1.0,0.0,2.0519152311857216e+18,b'3134-277-1',,292.155841,38.138246,10.520999908447266,9.430999755859375,b'',2910.0,2.0,1.0,b'2M',b'TYC 3134-277-1',292.155841,38.138246
9449.0,1.0,0.0,4.871254359826457e+18,b'7042-1745-1',,69.361006,-33.577959,11.666999816894531,10.322999954223633,b'',3575.0,2.0,1.0,b'2M',b'TYC 7042-1745-1',69.361006,-33.577959
9450.0,1.0,0.0,5.680250551409854e+18,b'6035-1904-1',,136.1327,-20.065752,8.229999542236328,7.599999904632568,b'',3597.0,2.0,1.0,b'2M',b'TYC 6035-1904-1',136.1327,-20.065752
9451.0,1.0,0.0,1.9504226113610724e+18,b'2712-1676-1',,322.613329,34.215552,11.003000259399414,9.965999603271484,b'',2410.0,2.0,1.0,b'2M',b'TYC 2712-1676-1',322.613329,34.215552
9452.0,1.0,0.0,5.161280066667466e+17,b'',12512.0,40.262047,65.64372,9.052000045776367,7.909999847412109,b'',1387.0,2.0,1.0,b'2M',b'HIP 12512',40.262047,65.64372
9453.0,1.0,0.0,1.5071950087536097e+18,b'3476-353-1',,218.196799,47.905906,10.27299976348877,9.055000305175781,b'',4125.0,2.0,1.0,b'2M',b'TYC 3476-353-1',218.196799,47.905906
9454.0,0.0,1.0,5.298469190482871e+18,b'8927-2869-1',,134.768439,-60.862886,10.696999549865723,9.62600040435791,b'',4289.0,2.0,1.0,b'2M',b'TYC 8927-2869-1',134.768439,-60.862886
9455.0,1.0,0.0,5.611617455056103e+18,b'6550-768-1',,112.485899,-28.917711,8.663999557495117,8.093999862670898,b'',3895.0,2.0,1.0,b'2M',b'TYC 6550-768-1',112.485899,-28.917711
9456.0,1.0,0.0,2.2111058575495808e+17,b'',16709.0,53.749536,34.610275,10.178000450134277,8.267999649047852,b'',89.0,4.0,3.0,b'2M',b'HIP 16709',53.749536,34.610275
9457.0,0.0,1.0,6.028541166115731e+18,b'7360-216-1',,256.447008,-30.661347,10.746999740600586,9.704999923706055,b'',305.0,3.0,2.0,b'2M',b'TYC 7360-216-1',256.447008,-30.661347
9458.0,1.0,0.0,6.377983072571175e+18,b'9477-562-1',,354.349727,-75.482501,10.678999900817871,9.668000221252441,b'20100629_0020m74_030',4276.0,2.0,1.0,b'2M',b'TYC 9477-562-1',354.349727,-75.482501
9459.0,1.0,0.0,1.813226615598126e+17,b'',24049.0,77.521871,31.930407,7.958000183105469,7.473999977111816,b'',1715.0,2.0,1.0,b'2M',b'HIP 24049',77.521871,31.930407
9460.0,0.0,1.0,4.907741378315829e+18,b'8476-569-1',,14.680156,-56.633351,10.527999877929688,9.668000221252441,b'20090716_0043m55_130',4290.0,2.0,1.0,b'2M',b'TYC 8476-569-1',14.680156,-56.633351
9461.0,1.0,0.0,4.907741481395044e+18,b'8476-1044-1',,14.689212,-56.632084,10.78499984741211,9.859000205993652,b'20060720_0043m55_131',4290.0,2.0,1.0,b'2M',b'TYC 8476-1044-1',14.689212,-56.632084
9462.0,1.0,0.0,5.680457809351702e+18,b'',44483.0,135.947722,-19.825593,8.593999862670898,7.690999984741211,b'',4229.0,2.0,1.0,b'2M',b'HIP 44483',135.947722,-19.825593
9463.0,1.0,0.0,3.860060625601768e+17,b'3247-2325-1',,3.124809,45.278918,12.156000137329102,10.895000457763672,b'',4244.0,2.0,1.0,b'2M',b'TYC 3247-2325-1',3.124809,45.278918
9464.0,1.0,0.0,2.758592623034762e+18,b'',117394.0,357.050664,8.245488,6.566999912261963,5.953000068664551,b'',3428.0,2.0,1.0,b'2M',b'HIP 117394',357.050664,8.245488
9465.0,1.0,0.0,6.668543554379324e+18,b'8409-1795-1',,306.296871,-47.768086,9.949000358581543,9.081999778747559,b'',2047.0,2.0,1.0,b'2M',b'TYC 8409-1795-1',306.296871,-47.768086
9466.0,0.0,1.0,1.8741688342746476e+18,b'1708-631-1',,339.061481,21.54063,8.993000030517578,7.9679999351501465,b'',4291.0,2.0,1.0,b'2M',b'TYC 1708-631-1',339.061481,21.54063
9467.0,0.0,1.0,5.244351984079472e+18,b'',48279.0,147.631233,-67.139483,7.885000228881836,7.164000034332275,b'',4292.0,2.0,1.0,b'2M',b'HIP 48279',147.631233,-67.139483
9468.0,0.0,1.0,4.440058987840821e+18,b'',80739.0,247.264102,7.583892,8.355999946594238,6.822999954223633,b'',4293.0,2.0,1.0,b'2M',b'HIP 80739',247.264102,7.583892
9469.0,0.0,1.0,2.0318850155473766e+18,b'2152-37-1',,297.588693,29.996966,11.704999923706055,10.66100025177002,b'',4294.0,2.0,1.0,b'2M',b'TYC 2152-37-1',297.588693,29.996966
9470.0,0.0,1.0,5.51297037132367e+18,b'8566-448-1',,122.350048,-52.701809,11.654000282287598,10.619999885559082,b'',4295.0,2.0,1.0,b'2M',b'TYC 8566-448-1',122.350048,-52.701809
9471.0,1.0,1.0,6.20605371064539e+18,b'',75056.0,230.05569,-34.925545,7.754000186920166,7.377999782562256,b'',94.0,4.0,3.0,b'2M',b'HIP 75056',230.05569,-34.925545
9472.0,2.0,0.0,6.206074463927357e+18,b'7321-283-1',,230.596526,-34.624265,8.958000183105469,8.21399974822998,b'',18.0,14.0,15.0,b'2M',b'TYC 7321-283-1',230.596526,-34.624265
9473.0,0.0,1.0,5.144470973419881e+18,b'',10063.0,32.384444,-16.962636,7.927000045776367,7.4019999504089355,b'',4296.0,2.0,1.0,b'2M',b'HIP 10063',32.384444,-16.962636
9474.0,1.0,0.0,2.7587626006605133e+18,b'',117164.0,356.309017,8.230808,8.470999717712402,7.367000102996826,b'',4195.0,2.0,1.0,b'2M',b'HIP 117164',356.309017,8.230808
9475.0,0.0,1.0,1.3369380727343892e+18,b'2604-519-1',,259.88707,36.17776,11.307000160217285,10.58899974822998,b'',4297.0,2.0,1.0,b'2M',b'TYC 2604-519-1',259.88707,36.17776
9476.0,0.0,2.0,5.244381327293536e+18,b'8954-1636-1',,146.242,-67.316435,10.315999984741211,9.477999687194824,b'',5.0,59.0,458.0,b'2M',b'TYC 8954-1636-1',146.242,-67.316435
9477.0,1.0,0.0,4.817500232776551e+18,b'7587-414-1',,74.125195,-38.654104,10.829000473022461,9.692999839782715,b'20040102_0449m41_087',2095.0,2.0,1.0,b'2M',b'TYC 7587-414-1',74.125195,-38.654104
9478.0,1.0,0.0,6.206266500504898e+18,b'7321-595-1',,229.784154,-34.533918,10.402999877929688,9.378999710083008,b'',94.0,4.0,3.0,b'2M',b'TYC 7321-595-1',229.784154,-34.533918
9479.0,1.0,0.0,1.9926652639856271e+18,b'3998-1073-1',,349.924264,53.052908,9.35200023651123,8.46399974822998,b'',4286.0,2.0,1.0,b'2M',b'TYC 3998-1073-1',349.924264,53.052908
9480.0,0.0,1.0,5.298573472291039e+18,b'8944-657-1',,139.057966,-62.828135,9.814000129699707,8.87399959564209,b'',4298.0,2.0,1.0,b'2M',b'TYC 8944-657-1',139.057966,-62.828135
9481.0,0.0,1.0,5.367535975453995e+18,b'8184-2144-1',,156.241268,-45.069726,9.550999641418457,,b'',4299.0,2.0,1.0,b'2M',b'TYC 8184-2144-1',156.241268,-45.069726
9482.0,1.0,0.0,5.367535975454489e+18,b'8184-2144-2',,156.240383,-45.069846,9.906999588012695,,b'',4299.0,2.0,1.0,b'2M',b'TYC 8184-2144-2',156.240383,-45.069846
9483.0,1.0,0.0,6.116724266405677e+18,b'7805-141-1',,215.821713,-38.248126,10.593999862670898,9.835000038146973,b'',1292.0,2.0,1.0,b'2M',b'TYC 7805-141-1',215.821713,-38.248126
9484.0,1.0,0.0,5.897523326194037e+18,b'',71037.0,217.923096,-53.513035,8.472999572753906,7.696000099182129,b'',2261.0,2.0,1.0,b'2M',b'HIP 71037',217.923096,-53.513035
9485.0,0.0,1.0,6.20635339628322e+18,b'',74985.0,229.842964,-34.032543,7.764999866485596,7.563000202178955,b'',4300.0,2.0,1.0,b'2M',b'HIP 74985',229.842964,-34.032543
9486.0,1.0,0.0,4.494883248974902e+17,b'',16185.0,52.12322,57.671467,8.538000106811523,7.743000030517578,b'',1740.0,2.0,1.0,b'2M',b'HIP 16185',52.12322,57.671467
9487.0,1.0,0.0,5.167696404217496e+17,b'4313-142-1',,42.284038,67.641215,10.60099983215332,9.571999549865723,b'',1631.0,2.0,1.0,b'2M',b'TYC 4313-142-1',42.284038,67.641215
9488.0,0.0,1.0,5.897614860534536e+18,b'8679-391-1',,218.80402,-53.248347,10.944999694824219,9.918999671936035,b'',4301.0,2.0,1.0,b'2M',b'TYC 8679-391-1',218.80402,-53.248347
9489.0,0.0,1.0,1.124731160342248e+18,b'4541-2551-1',,138.440068,76.14483,9.770999908447266,8.73900032043457,b'',4302.0,2.0,1.0,b'2M',b'TYC 4541-2551-1',138.440068,76.14483
9490.0,1.0,0.0,2.4516128248509804e+18,b'5852-2055-2',,21.134741,-16.240442,10.67199993133545,9.644000053405762,b'',2144.0,2.0,1.0,b'2M',b'TYC 5852-2055-2',21.134741,-16.240442
9491.0,1.0,0.0,1.8160746943154496e+17,b'2393-274-1',,76.869006,32.780855,10.119000434875488,9.048999786376953,b'',4248.0,2.0,1.0,b'2M',b'TYC 2393-274-1',76.869006,32.780855
9492.0,1.0,0.0,6.585161368540113e+17,b'',42764.0,130.718061,17.133708,8.630999565124512,7.9079999923706055,b'',4136.0,2.0,1.0,b'2M',b'HIP 42764',130.718061,17.133708
9493.0,1.0,0.0,3.415929052630883e+18,b'',24283.0,78.176172,23.892713,9.954999923706055,8.73799991607666,b'',3844.0,2.0,1.0,b'2M',b'HIP 24283',78.176172,23.892713
9494.0,0.0,1.0,5.769485437651421e+18,b'',58697.0,180.581198,-85.631751,5.558000087738037,3.9739999771118164,b'',4303.0,2.0,1.0,b'2M',b'HIP 58697',180.581198,-85.631751
9495.0,1.0,0.0,5.769485437653694e+18,b'',58713.0,180.632287,-85.637452,8.876999855041504,8.02400016784668,b'',4303.0,2.0,1.0,b'2M',b'HIP 58713',180.632287,-85.637452
9496.0,1.0,0.0,5.407558095630334e+18,b'',49823.0,152.55982,-48.01415,6.5229997634887695,5.34499979019165,b'',2923.0,2.0,1.0,b'2M',b'HIP 49823',152.55982,-48.01415
9497.0,1.0,0.0,1.874775661613421e+18,b'1707-493-1',,337.121291,21.685665,9.244000434875488,8.161999702453613,b'',1541.0,2.0,1.0,b'2M',b'TYC 1707-493-1',337.121291,21.685665
9498.0,1.0,0.0,5.326691832900365e+18,b'8173-1166-1',,136.850037,-48.910909,10.604000091552734,9.321999549865723,b'',2136.0,2.0,1.0,b'2M',b'TYC 8173-1166-1',136.850037,-48.910909
9499.0,1.0,0.0,2.0672745152729295e+18,b'3156-1239-1',,306.712116,39.943768,10.251999855041504,9.430999755859375,b'',2166.0,2.0,1.0,b'2M',b'TYC 3156-1239-1',306.712116,39.943768
9500.0,0.0,1.0,2.7858047799168422e+17,b'3744-1700-1',,68.314564,58.297357,12.458999633789062,11.272000312805176,b'',4304.0,2.0,1.0,b'2M',b'TYC 3744-1700-1',68.314564,58.297357
9501.0,1.0,0.0,5.513258649529891e+18,b'8148-362-1',,121.891371,-51.716957,11.04699993133545,10.072999954223633,b'',4295.0,2.0,1.0,b'2M',b'TYC 8148-362-1',121.891371,-51.716957
9502.0,1.0,0.0,5.298681190068789e+18,b'',46225.0,141.362449,-61.950248,5.77400016784668,5.519999980926514,b'',2145.0,2.0,1.0,b'2M',b'HIP 46225',141.362449,-61.950248
9503.0,1.0,0.0,1.5083132807985452e+18,b'',70387.0,216.022547,49.532404,7.107999801635742,6.426000118255615,b'',2389.0,2.0,1.0,b'2M',b'HIP 70387',216.022547,49.532404
9504.0,1.0,0.0,1.824327594232308e+18,b'1606-1571-1',,294.062964,18.092391,10.331000328063965,9.40999984741211,b'',3202.0,2.0,1.0,b'2M',b'TYC 1606-1571-1',294.062964,18.092391
9505.0,1.0,0.0,6.699562117435391e+17,b'1384-306-1',,120.081655,18.798135,10.210000038146973,8.553000450134277,b'',2922.0,2.0,1.0,b'2M',b'TYC 1384-306-1',120.081655,18.798135
9506.0,0.0,1.0,6.206731353411882e+18,b'',76037.0,232.936223,-32.623218,7.63100004196167,6.054999828338623,b'',4305.0,2.0,1.0,b'2M',b'HIP 76037',232.936223,-32.623218
9507.0,0.0,1.0,2.4522102032616673e+18,b'5855-894-1',,25.320506,-16.919558,10.895000457763672,9.534000396728516,b'',4306.0,2.0,1.0,b'2M',b'TYC 5855-894-1',25.320506,-16.919558
9508.0,1.0,0.0,6.092860088077268e+18,b'',70441.0,216.154022,-47.177833,7.465000152587891,7.3470001220703125,b'',24.0,10.0,11.0,b'2M',b'HIP 70441',216.154022,-47.177833
9509.0,0.0,1.0,3.1781645078479647e+18,b'5317-524-1',,68.277075,-12.137139,9.10200023651123,,b'',4307.0,2.0,1.0,b'2M',b'TYC 5317-524-1',68.277075,-12.137139
9510.0,1.0,0.0,3.178164507848709e+18,b'5317-524-2',,68.276867,-12.136208,9.223999977111816,,b'',4307.0,2.0,1.0,b'2M',b'TYC 5317-524-2',68.276867,-12.136208
9511.0,1.0,0.0,2.0319773058056428e+18,b'2151-2436-1',,296.228757,29.557442,11.463000297546387,10.017999649047852,b'',1891.0,2.0,1.0,b'2M',b'TYC 2151-2436-1',296.228757,29.557442
9512.0,0.0,1.0,5.513390797082329e+18,b'',39912.0,122.274052,-50.519959,8.739999771118164,8.383000373840332,b'',4308.0,2.0,1.0,b'2M',b'HIP 39912',122.274052,-50.519959
9513.0,0.0,1.0,4.4535234354357376e+18,b'950-1386-1',,244.506871,10.036752,11.024999618530273,9.970999717712402,b'',4309.0,2.0,1.0,b'2M',b'TYC 950-1386-1',244.506871,10.036752
9514.0,0.0,1.0,1.5084701673639122e+18,b'3475-725-1',,214.834615,49.638158,11.178000450134277,10.196999549865723,b'',4310.0,2.0,1.0,b'2M',b'TYC 3475-725-1',214.834615,49.638158
9515.0,1.0,0.0,1.5084702017236506e+18,b'3475-803-1',,214.843604,49.644708,11.282999992370605,10.288999557495117,b'',4310.0,2.0,1.0,b'2M',b'TYC 3475-803-1',214.843604,49.644708
9516.0,1.0,0.0,3.4162049956904986e+18,b'',25572.0,81.98088,23.292865,8.229999542236328,7.816999912261963,b'',4277.0,2.0,1.0,b'2M',b'HIP 25572',81.98088,23.292865
9517.0,0.0,1.0,1.5084874503124014e+18,b'3475-804-1',,214.46624,49.811748,10.730999946594238,9.270000457763672,b'',4311.0,2.0,1.0,b'2M',b'TYC 3475-804-1',214.46624,49.811748
9518.0,0.0,1.0,2.759717354710785e+18,b'1170-1146-1',,355.668081,9.4043,11.722999572753906,10.145000457763672,b'',4312.0,2.0,1.0,b'2M',b'TYC 1170-1146-1',355.668081,9.4043
9519.0,1.0,0.0,2.7597173890705234e+18,b'1170-506-1',,355.67095,9.407439,10.432000160217285,9.182000160217285,b'',4312.0,2.0,1.0,b'2M',b'TYC 1170-506-1',355.67095,9.407439
9520.0,0.0,1.0,6.219878385738826e+18,b'7282-98-1',,215.767811,-31.058224,9.696000099182129,8.678999900817871,b'20080625_1425m30_117',4313.0,2.0,1.0,b'2M',b'TYC 7282-98-1',215.767811,-31.058224
9521.0,1.0,0.0,1.6995170471987228e+18,b'',69303.0,212.774115,73.347836,9.699999809265137,7.934999942779541,b'',655.0,2.0,1.0,b'2M',b'HIP 69303',212.774115,73.347836
9522.0,1.0,0.0,5.897785594070702e+18,b'8679-803-1',,217.217396,-53.002972,11.529999732971191,10.390999794006348,b'',4301.0,2.0,1.0,b'2M',b'TYC 8679-803-1',217.217396,-53.002972
9523.0,1.0,0.0,5.244557936349026e+18,b'9210-3150-1',,153.81487,-68.354308,9.472999572753906,8.678999900817871,b'',3968.0,2.0,1.0,b'2M',b'TYC 9210-3150-1',153.81487,-68.354308
9524.0,1.0,0.0,5.237204677461996e+18,b'8984-1473-1',,172.914474,-65.731007,10.986000061035156,9.64900016784668,b'',2886.0,2.0,1.0,b'2M',b'TYC 8984-1473-1',172.914474,-65.731007
9525.0,0.0,1.0,4.608754789148259e+18,b'2619-414-1',,265.594074,36.079631,9.130999565124512,8.069000244140625,b'',4314.0,2.0,1.0,b'2M',b'TYC 2619-414-1',265.594074,36.079631
9526.0,1.0,0.0,4.6087547891482593e+18,b'2619-543-1',,265.591642,36.072459,10.78600025177002,9.480999946594238,b'',4314.0,2.0,1.0,b'2M',b'TYC 2619-543-1',265.591642,36.072459
9527.0,1.0,0.0,5.119320607007179e+18,b'',11600.0,37.393329,-24.103806,6.995999813079834,5.599999904632568,b'',3663.0,2.0,1.0,b'2M',b'HIP 11600',37.393329,-24.103806
9528.0,1.0,0.0,3.864097894852567e+17,b'3246-2434-1',,1.968514,45.03815,11.14900016784668,10.189000129699707,b'',2835.0,2.0,1.0,b'2M',b'TYC 3246-2434-1',1.968514,45.03815
9529.0,1.0,0.0,5.769793953743659e+18,b'',69487.0,213.388856,-84.544633,6.460999965667725,5.216000080108643,b'',608.0,2.0,1.0,b'2M',b'HIP 69487',213.388856,-84.544633
9530.0,0.0,1.0,6.504290329804414e+18,b'8826-769-1',,340.898587,-56.510175,11.361000061035156,10.053000450134277,b'20060913_2229m55_129',4315.0,2.0,1.0,b'2M',b'TYC 8826-769-1',340.898587,-56.510175
9531.0,1.0,1.0,6.092937603647849e+18,b'8277-192-1',,215.432291,-46.869077,10.678999900817871,9.21500015258789,b'20110519_1423m46_058',33.0,7.0,9.0,b'2M',b'TYC 8277-192-1',215.432291,-46.869077
9532.0,0.0,1.0,5.119431863840047e+18,b'',11778.0,37.994052,-23.929167,8.97700023651123,7.64300012588501,b'',4316.0,2.0,1.0,b'2M',b'HIP 11778',37.994052,-23.929167
9533.0,1.0,0.0,2.787822727352544e+17,b'3745-520-1',,70.653725,58.590392,9.684000015258789,8.604999542236328,b'',4304.0,2.0,1.0,b'2M',b'TYC 3745-520-1',70.653725,58.590392
9534.0,0.0,1.0,1.81870939905088e+17,b'2394-90-1',,79.275087,33.330057,7.848999977111816,,b'',4317.0,2.0,1.0,b'2M',b'TYC 2394-90-1',79.275087,33.330057
9535.0,1.0,0.0,1.8187093990552448e+17,b'2394-90-2',,79.2741,33.329832,7.783999919891357,,b'',4317.0,2.0,1.0,b'2M',b'TYC 2394-90-2',79.2741,33.329832
9536.0,1.0,0.0,6.701649815134428e+17,b'1384-555-1',,120.235207,19.711359,10.446999549865723,9.581999778747559,b'',4264.0,2.0,1.0,b'2M',b'TYC 1384-555-1',120.235207,19.711359
9537.0,1.0,0.0,5.897858711607128e+18,b'',70689.0,216.876655,-52.525212,8.416999816894531,7.802000045776367,b'',24.0,10.0,11.0,b'2M',b'HIP 70689',216.876655,-52.525212
9538.0,0.0,1.0,2.182748009560345e+18,b'3956-634-1',,314.62534,54.379439,11.16100025177002,10.15999984741211,b'',309.0,3.0,2.0,b'2M',b'TYC 3956-634-1',314.62534,54.379439
9539.0,0.0,1.0,4.200367445853703e+18,b'',95724.0,292.053863,-9.53789,8.270999908447266,7.6570000648498535,b'',4318.0,2.0,1.0,b'2M',b'HIP 95724',292.053863,-9.53789
9540.0,1.0,0.0,4.200367445853703e+18,b'',95726.0,292.056587,-9.539711,8.470000267028809,7.797999858856201,b'',4318.0,2.0,1.0,b'2M',b'HIP 95726',292.056587,-9.539711
9541.0,0.0,1.0,5.173990077490405e+17,b'4059-825-1',,40.527897,67.238498,8.552000045776367,7.620999813079834,b'',4319.0,2.0,1.0,b'2M',b'TYC 4059-825-1',40.527897,67.238498
9542.0,0.0,1.0,5.337241475174143e+18,b'8959-114-1',,167.71145,-61.26696,11.293000221252441,10.164999961853027,b'',4320.0,2.0,1.0,b'2M',b'TYC 8959-114-1',167.71145,-61.26696
9543.0,0.0,1.0,2.1828005456002995e+18,b'3956-1363-1',,313.478995,54.554867,9.616000175476074,8.951000213623047,b'',309.0,3.0,2.0,b'2M',b'TYC 3956-1363-1',313.478995,54.554867
9544.0,1.0,0.0,4.6088955953562675e+18,b'2619-198-1',,267.02546,36.085958,9.590999603271484,8.652000427246094,b'',4017.0,2.0,1.0,b'2M',b'TYC 2619-198-1',267.02546,36.085958
