Seq,pmRA,pmDE,Bmag,Vmag,Jmag,Hmag,Ksmag,rmag,plx,Dist,RV,Vpar,Vper,Mass,M,Simbad,RAJ2000,DEJ2000,RA,DEC
20.0,164.27999877929688,-48.54999923706055,,,11.751999855041504,11.164999961853027,10.913999557495117,15.54699993133545,20.450000762939453,26.889999389648438,21.969999313354492,39.720001220703125,0.17000000178813934,0.23000000417232513,b'M',b'Simbad',40.289621,39.60322,40.289621,39.60322
21.0,156.0399932861328,-9.210000038146973,,,9.664999961853027,9.043000221252441,8.843000411987305,12.579999923706055,19.459999084472656,22.170000076293945,24.690000534057617,38.09000015258789,0.07000000029802322,0.5899999737739563,b'M',b'Simbad',40.351351,17.479055,40.351351,17.479055
22.0,184.91000366210938,-26.040000915527344,,,10.847000122070312,10.260000228881836,9.96500015258789,14.99899959564209,23.5,19.209999084472656,25.31999969482422,37.66999816894531,0.25999999046325684,0.3199999928474426,b'M',b'Simbad',42.08526,23.871962,42.08526,23.871962
23.0,124.08999633789062,-38.08000183105469,,,11.319999694824219,10.722000122070312,10.470000267028809,14.855999946594238,16.079999923706055,29.360000610351562,24.56999969482422,38.16999816894531,-2.799999952316284,0.3799999952316284,b'M',b'Simbad',42.213204,30.643674,42.213204,30.643674
24.0,188.1699981689453,67.44999694824219,12.656999588012695,10.720999717712402,8.432999610900879,7.951000213623047,7.629000186920166,10.657999992370605,24.860000610351562,26.770000457763672,24.90999984741211,37.95000076293945,3.6500000953674316,0.7200000286102295,b'M',b'Simbad',43.157344,-9.232328,43.157344,-9.232328
25.0,201.9600067138672,-82.12999725341797,7.3979997634887695,6.870999813079834,5.881999969482422,5.682000160217285,5.572000026702881,,26.3700008392334,25.09000015258789,22.90999984741211,39.18000030517578,-0.8299999833106995,1.2599999904632568,b'M',b'Simbad',43.558807,42.588785,43.558807,42.588785
26.0,196.6300048828125,-62.939998626708984,,,9.817000389099121,9.204999923706055,8.954999923706055,12.99899959564209,25.75,21.6299991607666,24.809999465942383,38.0099983215332,-0.3799999952316284,0.46000000834465027,b'M',b'Simbad',44.171895,35.376271,44.171895,35.376271
27.0,187.27999877929688,-46.880001068115234,9.777999877929688,8.913999557495117,7.382999897003174,6.997000217437744,6.90500020980835,,24.579999923706055,19.229999542236328,25.950000762939453,37.2400016784668,-0.25999999046325684,0.9200000166893005,b'M',b'Simbad',44.444469,29.661459,44.444469,29.661459
28.0,235.57000732421875,-30.09000015258789,6.230000019073486,5.790999889373779,5.308000087738037,4.815000057220459,4.7779998779296875,,30.889999389648438,20.200000762939453,27.049999237060547,36.45000076293945,0.019999999552965164,1.4500000476837158,b'M',b'Simbad',44.521759,20.668737,44.521759,20.668737
29.0,123.30999755859375,-21.600000381469727,,,12.062000274658203,11.437000274658203,11.144000053405762,16.176000595092773,16.229999542236328,25.450000762939453,26.920000076293945,36.54999923706055,-0.8100000023841858,0.27000001072883606,b'M',b'Simbad',44.565944,22.482171,44.565944,22.482171
30.0,227.0500030517578,-89.88999938964844,,,10.41100025177002,9.779000282287598,9.517000198364258,14.753000259399414,30.260000228881836,23.93000030517578,24.440000534057617,38.25,-1.100000023841858,0.3100000023841858,b'M',b'Simbad',44.943135,38.926723,44.943135,38.926723
31.0,327.44000244140625,19.31999969482422,8.902999877929688,7.9670000076293945,6.322999954223633,5.951000213623047,5.841000080108643,,43.25,26.729999542236328,27.709999084472656,35.95000076293945,0.6299999952316284,0.8799999952316284,b'M',b'Simbad',45.011715,7.749751,45.011715,7.749751
32.0,169.72000122070312,-66.08999633789062,,,11.305999755859375,10.701000213623047,10.430000305175781,15.125,22.780000686645508,22.139999389648438,25.0,37.880001068115234,-1.1699999570846558,0.25999999046325684,b'M',b'Simbad',45.451339,37.555631,45.451339,37.555631
33.0,240.33999633789062,-51.540000915527344,,,11.609000205993652,11.017999649047852,10.685999870300293,16.695999145507812,32.09000015258789,21.049999237060547,27.25,36.29999923706055,0.8399999737739563,0.1599999964237213,b'M',b'Simbad',46.282918,27.707745,46.282918,27.707745
34.0,139.94000244140625,-45.72999954223633,,,10.835000038146973,10.246999740600586,10.017999649047852,14.265000343322754,19.239999771118164,19.020000457763672,27.549999237060547,36.06999969482422,-3.8399999141693115,0.38999998569488525,b'M',b'Simbad',46.336266,25.751091,46.336266,25.751091
35.0,181.08999633789062,-25.25,,,12.20199966430664,11.64799976348877,11.310999870300293,16.361000061035156,23.8700008392334,17.209999084472656,27.440000534057617,36.15999984741211,3.2899999618530273,0.1599999964237213,b'M',b'Simbad',46.476747,27.142396,46.476747,27.142396
